39, Jennifer Lopez, https://en.wikipedia.org/wiki/Jennifer_Lopez
40, Jerry Seinfeld, https://en.wikipedia.org/wiki/Jerry_Seinfeld
41, Johnny Depp, https://en.wikipedia.org/wiki/Johnny_Depp
42, Judge Judy Sheindlin, https://en.wikipedia.org/wiki/Judge_Judy_Sheindlin
43, Julia Roberts, https://en.wikipedia.org/wiki/Julia_Roberts
44, Justin Bieber, https://en.wikipedia.org/wiki/Justin_Bieber
45, Kanye West, https://en.wikipedia.org/wiki/Kanye_West
46, Katy Perry, https://en.wikipedia.org/wiki/Katy_Perry
47, Kevin Hart, https://en.wikipedia.org/wiki/Kevin_Hart
48, Kim Kardashian, https://en.wikipedia.org/wiki/Kim_Kardashian
49, Kobe Bryant, https://en.wikipedia.org/wiki/Kobe_Bryant
50, Kylie Jenner, https://en.wikipedia.org/wiki/Kylie_Jenner
51, Lady Gaga, https://en.wikipedia.org/wiki/Lady_Gaga
52, LeBron James, https://en.wikipedia.org/wiki/LeBron_James
53, Leonardo DiCaprio, https://en.wikipedia.org/wiki/Leonardo_DiCaprio
54, Lionel Messi, https://en.wikipedia.org/wiki/Lionel_Messi
55, Lorraine Bracco, https://en.wikipedia.org/wiki/Lorraine_Bracco
56, Madonna, https://en.wikipedia.org/wiki/Madonna
57, Manny Pacquiao, https://en.wikipedia.org/wiki/Manny_Pacquiao
58, Mariah Carey, https://en.wikipedia.org/wiki/Mariah_Carey
59, Mel Gibson, https://en.wikipedia.org/wiki/Mel_Gibson
60, Michael Imperioli, https://en.wikipedia.org/wiki/Michael_Imperioli
61, Michael Jordan, https://en.wikipedia.org/wiki/Michael_Jordan
62, Neymar, https://en.wikipedia.org/wiki/Neymar
63, NSYNC, https://en.wikipedia.org/wiki/NSYNC
64, One Direction, https://en.wikipedia.org/wiki/One_Direction
65, Oprah Winfrey, https://en.wikipedia.org/wiki/Oprah_Winfrey
66, Paula Deen, https://en.wikipedia.org/wiki/Paula_Deen
67, Paul McCartney, https://en.wikipedia.org/wiki/Paul_McCartney
68, Phil McGraw, https://en.wikipedia.org/wiki/Phil_McGraw
69, Rihanna, https://en.wikipedia.org/wiki/Rihanna
70, Robert Downey Jr., https://en.wikipedia.org/wiki/Robert_Downey_Jr.
71, Robin Williams, https://en.wikipedia.org/wiki/Robin_Williams
72, Roger Federer, https://en.wikipedia.org/wiki/Roger_Federer
73, Rush Limbaugh, https://en.wikipedia.org/wiki/Rush_Limbaugh
74, Sandra Bullock, https://en.wikipedia.org/wiki/Sandra_Bullock
75, Saul "Canelo" Alvarez, https://en.wikipedia.org/wiki/Canelo_Alvarez
76, Sean 'Diddy' Combs, https://en.wikipedia.org/wiki/Sean_Combs
77, Shaquille O'Neal, https://en.wikipedia.org/wiki/Shaquille_O%27Neal
78, Simon Cowell, https://en.wikipedia.org/wiki/Simon_Cowell
79, Spice Girls, https://en.wikipedia.org/wiki/Spice_Girls
80, Steven Spielberg, https://en.wikipedia.org/wiki/Steven_Spielberg
81, Taylor Swift, https://en.wikipedia.org/wiki/Taylor_Swift
82, The Beatles, https://en.wikipedia.org/wiki/The_Beatles
83, The Eagles, https://en.wikipedia.org/wiki/The_Eagles
84, The Police, https://en.wikipedia.org/wiki/The_Police
85, The Rolling Stones, https://en.wikipedia.org/wiki/The_Rolling_Stones
86, The Weeknd, https://en.wikipedia.org/wiki/The_Weeknd
87, Tiger Woods, https://en.wikipedia.org/wiki/Tiger_Woods
88, Tom Cruise, https://en.wikipedia.org/wiki/Tom_Cruise
89, Tom Hanks, https://en.wikipedia.org/wiki/Tom_Hanks
90, Tyler Perry, https://en.wikipedia.org/wiki/Tyler_Perry
91, U2, https://en.wikipedia.org/wiki/U2
