27, Floyd Mayweather Jr., https://en.wikipedia.org/wiki/Floyd_Mayweather_Jr.,Q318204,https://dbpedia.org/page/Floyd_Mayweather_Jr.,Floyd_Mayweather_Jr.
28, Garth Brooks, https://en.wikipedia.org/wiki/Garth_Brooks,Q216288,https://dbpedia.org/page/Garth_Brooks,Garth_Brooks
29, George Clooney, https://en.wikipedia.org/wiki/George_Clooney,Q23844,https://dbpedia.org/page/George_Clooney,George_Clooney
30, George Lucas, https://en.wikipedia.org/wiki/George_Lucas,Q38222,https://dbpedia.org/page/George_Lucas,George_Lucas
31, Harrison Ford, https://en.wikipedia.org/wiki/Harrison_Ford,Q81328,https://dbpedia.org/page/Harrison_Ford,Harrison_Ford
32, Howard Stern, https://en.wikipedia.org/wiki/Howard_Stern,Q348603,https://dbpedia.org/page/Howard_Stern,Howard_Stern
33, J.K. Rowling, https://en.wikipedia.org/wiki/J.K._Rowling,Q34660,https://dbpedia.org/page/J.K._Rowling,J.K._Rowling
34, James Cameron, https://en.wikipedia.org/wiki/James_Cameron,Q42574,https://dbpedia.org/page/James_Cameron,James_Cameron
35, James Gandolfini, https://en.wikipedia.org/wiki/James_Gandolfini,Q308722,https://dbpedia.org/page/James_Gandolfini,James_Gandolfini
36, James Patterson, https://en.wikipedia.org/wiki/James_Patterson,Q311671,https://dbpedia.org/page/James_Patterson,James_Patterson
37, Jay-Z, https://en.wikipedia.org/wiki/Jay-Z,Q62766,https://dbpedia.org/page/Jay-Z,Jay-Z
38, Jennifer Aniston, https://en.wikipedia.org/wiki/Jennifer_Aniston,Q32522,https://dbpedia.org/page/Jennifer_Aniston,Jennifer_Aniston
39, Jennifer Lopez, https://en.wikipedia.org/wiki/Jennifer_Lopez,Q40715,https://dbpedia.org/page/Jennifer_Lopez,Jennifer_Lopez
40, Jerry Seinfeld, https://en.wikipedia.org/wiki/Jerry_Seinfeld,Q215506,https://dbpedia.org/page/Jerry_Seinfeld,Jerry_Seinfeld
41, Johnny Depp, https://en.wikipedia.org/wiki/Johnny_Depp,Q37175,https://dbpedia.org/page/Johnny_Depp,Johnny_Depp
42, Judge Judy Sheindlin, https://en.wikipedia.org/wiki/Judge_Judy_Sheindlin,Q2660811,https://dbpedia.org/page/Judge_Judy_Sheindlin,Judge_Judy_Sheindlin
43, Julia Roberts, https://en.wikipedia.org/wiki/Julia_Roberts,Q40523,https://dbpedia.org/page/Julia_Roberts,Julia_Roberts
44, Justin Bieber, https://en.wikipedia.org/wiki/Justin_Bieber,Q34086,https://dbpedia.org/page/Justin_Bieber,Justin_Bieber
45, Kanye West, https://en.wikipedia.org/wiki/Kanye_West,Q15935,https://dbpedia.org/page/Kanye_West,Kanye_West
46, Katy Perry, https://en.wikipedia.org/wiki/Katy_Perry,Q42493,https://dbpedia.org/page/Katy_Perry,Katy_Perry
47, Kevin Hart, https://en.wikipedia.org/wiki/Kevin_Hart,Q618352,https://dbpedia.org/page/Kevin_Hart,Kevin_Hart
48, Kim Kardashian, https://en.wikipedia.org/wiki/Kim_Kardashian,Q186304,https://dbpedia.org/page/Kim_Kardashian,Kim_Kardashian
49, Kobe Bryant, https://en.wikipedia.org/wiki/Kobe_Bryant,Q25369,https://dbpedia.org/page/Kobe_Bryant,Kobe_Bryant
50, Kylie Jenner, https://en.wikipedia.org/wiki/Kylie_Jenner,Q1770624,https://dbpedia.org/page/Kylie_Jenner,Kylie_Jenner
51, Lady Gaga, https://en.wikipedia.org/wiki/Lady_Gaga,Q19848,https://dbpedia.org/page/Lady_Gaga,Lady_Gaga
52, LeBron James, https://en.wikipedia.org/wiki/LeBron_James,Q36159,https://dbpedia.org/page/LeBron_James,LeBron_James
53, Leonardo DiCaprio, https://en.wikipedia.org/wiki/Leonardo_DiCaprio,Q38111,https://dbpedia.org/page/Leonardo_DiCaprio,Leonardo_DiCaprio
54, Lionel Messi, https://en.wikipedia.org/wiki/Lionel_Messi,Q615,https://dbpedia.org/page/Lionel_Messi,Lionel_Messi
55, Lorraine Bracco, https://en.wikipedia.org/wiki/Lorraine_Bracco,Q229319,https://dbpedia.org/page/Lorraine_Bracco,Lorraine_Bracco
56, Madonna, https://en.wikipedia.org/wiki/Madonna,Q1744,https://dbpedia.org/page/Madonna,Madonna
57, Manny Pacquiao, https://en.wikipedia.org/wiki/Manny_Pacquiao,Q486359,https://dbpedia.org/page/Manny_Pacquiao,Manny_Pacquiao
58, Mariah Carey, https://en.wikipedia.org/wiki/Mariah_Carey,Q41076,https://dbpedia.org/page/Mariah_Carey,Mariah_Carey
59, Mel Gibson, https://en.wikipedia.org/wiki/Mel_Gibson,Q42229,https://dbpedia.org/page/Mel_Gibson,Mel_Gibson
60, Michael Imperioli, https://en.wikipedia.org/wiki/Michael_Imperioli,Q317358,https://dbpedia.org/page/Michael_Imperioli,Michael_Imperioli
61, Michael Jordan, https://en.wikipedia.org/wiki/Michael_Jordan,Q41421,https://dbpedia.org/page/Michael_Jordan,Michael_Jordan
62, Neymar, https://en.wikipedia.org/wiki/Neymar,Q142794,https://dbpedia.org/page/Neymar,Neymar
63, NSYNC, https://en.wikipedia.org/wiki/NSYNC,Q154454,https://dbpedia.org/page/NSYNC,NSYNC
64, One Direction, https://en.wikipedia.org/wiki/One_Direction,Q146027,https://dbpedia.org/page/One_Direction,One_Direction
65, Oprah Winfrey, https://en.wikipedia.org/wiki/Oprah_Winfrey,Q55800,https://dbpedia.org/page/Oprah_Winfrey,Oprah_Winfrey
66, Paula Deen, https://en.wikipedia.org/wiki/Paula_Deen,Q3071037,https://dbpedia.org/page/Paula_Deen,Paula_Deen
67, Paul McCartney, https://en.wikipedia.org/wiki/Paul_McCartney,Q2599,https://dbpedia.org/page/Paul_McCartney,Paul_McCartney
68, Phil McGraw, https://en.wikipedia.org/wiki/Phil_McGraw,Q204630,https://dbpedia.org/page/Phil_McGraw,Phil_McGraw
69, Rihanna, https://en.wikipedia.org/wiki/Rihanna,Q36844,https://dbpedia.org/page/Rihanna,Rihanna
70, Robert Downey Jr., https://en.wikipedia.org/wiki/Robert_Downey_Jr.,Q165219,https://dbpedia.org/page/Robert_Downey_Jr.,Robert_Downey_Jr.
71, Robin Williams, https://en.wikipedia.org/wiki/Robin_Williams,Q83338,https://dbpedia.org/page/Robin_Williams,Robin_Williams
72, Roger Federer, https://en.wikipedia.org/wiki/Roger_Federer,Q1426,https://dbpedia.org/page/Roger_Federer,Roger_Federer
73, Rush Limbaugh, https://en.wikipedia.org/wiki/Rush_Limbaugh,Q319072,https://dbpedia.org/page/Rush_Limbaugh,Rush_Limbaugh
74, Sandra Bullock, https://en.wikipedia.org/wiki/Sandra_Bullock,Q40791,https://dbpedia.org/page/Sandra_Bullock,Sandra_Bullock
75, Saul Canelo Alvarez, https://en.wikipedia.org/wiki/Canelo_Alvarez,Q2117769,https://dbpedia.org/page/Canelo_%C3%81lvarez,Canelo_%C3%81lvarez
76, Sean Diddy Combs, https://en.wikipedia.org/wiki/Sean_Combs,Q216936,https://dbpedia.org/page/Sean_Diddy_Combs,Sean_Diddy_Combs
77, Shaquille O'Neal, https://en.wikipedia.org/wiki/Shaquille_O%27Neal,Q169452,https://dbpedia.org/page/Shaquille_O'Neal,Shaquille_O'Neal
78, Simon Cowell, https://en.wikipedia.org/wiki/Simon_Cowell,Q162629,https://dbpedia.org/page/Simon_Cowell,Simon_Cowell
79, Spice Girls, https://en.wikipedia.org/wiki/Spice_Girls,Q55641,https://dbpedia.org/page/Spice_Girls,Spice_Girls
80, Steven Spielberg, https://en.wikipedia.org/wiki/Steven_Spielberg,Q8877,https://dbpedia.org/page/Steven_Spielberg,Steven_Spielberg
81, Taylor Swift, https://en.wikipedia.org/wiki/Taylor_Swift,Q26876,https://dbpedia.org/page/Taylor_Swift,Taylor_Swift
82, The Beatles, https://en.wikipedia.org/wiki/The_Beatles,Q1299,https://dbpedia.org/page/The_Beatles,The_Beatles
83, The Eagles, https://en.wikipedia.org/wiki/The_Eagles,Q189635,https://dbpedia.org/page/The_Eagles,The_Eagles
84, The Police, https://en.wikipedia.org/wiki/The_Police,Q178095,https://dbpedia.org/page/The_Police,The_Police
85, The Rolling Stones, https://en.wikipedia.org/wiki/The_Rolling_Stones,Q11036,https://dbpedia.org/page/The_Rolling_Stones,The_Rolling_Stones
86, The Weeknd, https://en.wikipedia.org/wiki/The_Weeknd,Q2121062,https://dbpedia.org/page/The_Weeknd,The_Weeknd
87, Tiger Woods, https://en.wikipedia.org/wiki/Tiger_Woods,Q10993,https://dbpedia.org/page/Tiger_Woods,Tiger_Woods
88, Tom Cruise, https://en.wikipedia.org/wiki/Tom_Cruise,Q37079,https://dbpedia.org/page/Tom_Cruise,Tom_Cruise
89, Tom Hanks, https://en.wikipedia.org/wiki/Tom_Hanks,Q2263,https://dbpedia.org/page/Tom_Hanks,Tom_Hanks
90, Tyler Perry, https://en.wikipedia.org/wiki/Tyler_Perry,Q686301,https://dbpedia.org/page/Tyler_Perry,Tyler_Perry
91, U2, https://en.wikipedia.org/wiki/U2,Q396,https://dbpedia.org/page/U2,U2
