45, The Jungle Book, https://www.boxofficemojo.com/releasegroup/gr1103385093/?ref_=bo_ydw_table_5,Q16857406,https://dbpedia.org/page/The_Jungle_Book_(2016_film),The_Jungle_Book_(2016_film)
46, The Secret Life of Pets, https://www.boxofficemojo.com/releasegroup/gr4228141573/?ref_=bo_ydw_table_6,Q18844656,https://dbpedia.org/page/The_Secret_Life_of_Pets,The_Secret_Life_of_Pets
47, Batman v Superman: Dawn of Justice, https://www.boxofficemojo.com/releasegroup/gr4182135301/?ref_=bo_ydw_table_7,Q14772351,https://dbpedia.org/page/Batman_v_Superman:_Dawn_of_Justice,Batman_v_Superman:_Dawn_of_Justice
48, Fantastic Beasts and Where to Find Them, https://www.boxofficemojo.com/releasegroup/gr3670495749/?ref_=bo_ydw_table_8,Q18199330,https://dbpedia.org/page/Fantastic_Beasts_and_Where_to_Find_Them_(film),Fantastic_Beasts_and_Where_to_Find_Them_(film)
49, Deadpool, https://www.boxofficemojo.com/releasegroup/gr2532200965/?ref_=bo_ydw_table_9,Q19347291,https://dbpedia.org/page/Deadpool_(film),Deadpool_(film)
50, Suicide Squad, https://www.boxofficemojo.com/releasegroup/gr457593349/?ref_=bo_ydw_table_10,Q57317060,https://dbpedia.org/page/Suicide_Squad_(film),Suicide_Squad_(film)
51, Doctor Strange, https://www.boxofficemojo.com/releasegroup/gr2284737029/?ref_=bo_ydw_table_11,Q18406872,https://dbpedia.org/page/Doctor_Strange_(2016_film),Doctor_Strange_(2016_film)
52, Moana, https://www.boxofficemojo.com/releasegroup/gr1742623237/?ref_=bo_ydw_table_12,Q18647981,https://dbpedia.org/page/Moana_(2016_film),Moana_(2016_film)
53, Sing, https://www.boxofficemojo.com/releasegroup/gr3642970629/?ref_=bo_ydw_table_13,Q20762698,https://dbpedia.org/page/Sing_(2016_American_film),Sing_(2016_American_film)
54, The Mermaid, https://www.boxofficemojo.com/releasegroup/gr719016453/?ref_=bo_ydw_table_14,Q21834546,https://dbpedia.org/page/The_Mermaid_(2016_film),The_Mermaid_(2016_film)
55, X-Men: Apocalypse, https://www.boxofficemojo.com/releasegroup/gr2590724613/?ref_=bo_ydw_table_15,Q17042878,https://dbpedia.org/page/X-Men:_Apocalypse,X-Men:_Apocalypse
56, Kung Fu Panda 3, https://www.boxofficemojo.com/releasegroup/gr4045558277/?ref_=bo_ydw_table_16,Q15055043,https://dbpedia.org/page/Kung_Fu_Panda_3,Kung_Fu_Panda_3
57, La La Land, https://www.boxofficemojo.com/releasegroup/gr2781106693/?ref_=bo_ydw_table_17,Q20856802,https://dbpedia.org/page/La_La_Land,La_La_Land
58, Warcraft, https://www.boxofficemojo.com/releasegroup/gr2367640069/?ref_=bo_ydw_table_18,Q14513321,https://dbpedia.org/page/Warcraft_(film),Warcraft_(film)
59, Jason Bourne, https://www.boxofficemojo.com/releasegroup/gr2385007109/?ref_=bo_ydw_table_19,Q19481099,https://dbpedia.org/page/Jason_Bourne_(film),Jason_Bourne_(film)
60, Ice Age: Collision Course, https://www.boxofficemojo.com/releasegroup/gr307778053/?ref_=bo_ydw_table_20,Q15965953,https://dbpedia.org/page/Ice_Age:_Collision_Course,Ice_Age:_Collision_Course
61, Star Wars: Episode VIII - The Last Jedi, https://www.boxofficemojo.com/releasegroup/gr3764736517/?ref_=bo_ydw_table_1,Q18486021,https://dbpedia.org/page/Star_Wars:_Episode_VIII_-_The_Last_Jedi,Star_Wars:_Episode_VIII_-_The_Last_Jedi
62, Beauty and the Beast, https://www.boxofficemojo.com/releasegroup/gr1429688837/?ref_=bo_ydw_table_2,Q19946102,https://dbpedia.org/page/Beauty_and_the_Beast_(2017_film),Beauty_and_the_Beast_(2017_film)
63, The Fate of the Furious, https://www.boxofficemojo.com/releasegroup/gr38949381/?ref_=bo_ydw_table_3,Q19829521,https://dbpedia.org/page/The_Fate_of_the_Furious,The_Fate_of_the_Furious
64, Despicable Me 3, https://www.boxofficemojo.com/releasegroup/gr1982484997/?ref_=bo_ydw_table_4,Q22997984,https://dbpedia.org/page/Despicable_Me_3,Despicable_Me_3
65, Jumanji: Welcome to the Jungle, https://www.boxofficemojo.com/releasegroup/gr2130465285/?ref_=bo_ydw_table_5,Q20762680,https://dbpedia.org/page/Jumanji:_Welcome_to_the_Jungle,Jumanji:_Welcome_to_the_Jungle
66, Spider-Man: Homecoming, https://www.boxofficemojo.com/releasegroup/gr65032709/?ref_=bo_ydw_table_6,Q23010088,https://dbpedia.org/page/Spider-Man:_Homecoming,Spider-Man:_Homecoming
67, Wolf Warrior 2, https://www.boxofficemojo.com/releasegroup/gr3036500485/?ref_=bo_ydw_table_7,Q27964540,https://dbpedia.org/page/Wolf_Warrior_2,Wolf_Warrior_2
68, Guardians of the Galaxy Vol. 2, https://www.boxofficemojo.com/releasegroup/gr388583941/?ref_=bo_ydw_table_8,Q20001199,https://dbpedia.org/page/Guardians_of_the_Galaxy_Vol._2,Guardians_of_the_Galaxy_Vol._2
69, Thor: Ragnarok, https://www.boxofficemojo.com/releasegroup/gr197939717/?ref_=bo_ydw_table_9,Q22665878,https://dbpedia.org/page/Thor:_Ragnarok,Thor:_Ragnarok
70, Wonder Woman, https://www.boxofficemojo.com/releasegroup/gr1207325189/?ref_=bo_ydw_table_10,Q20502242,https://dbpedia.org/page/Wonder_Woman_(2017_film),Wonder_Woman_(2017_film)
71, Coco, https://www.boxofficemojo.com/releasegroup/gr2402243077/?ref_=bo_ydw_table_11,Q5815826,https://dbpedia.org/page/Coco_(2017_film),Coco_(2017_film)
72, Pirates of the Caribbean: Dead Men Tell No Tales, https://www.boxofficemojo.com/releasegroup/gr1009078789/?ref_=bo_ydw_table_12,Q10350033,https://dbpedia.org/page/Pirates_of_the_Caribbean:_Dead_Men_Tell_No_Tales,Pirates_of_the_Caribbean:_Dead_Men_Tell_No_Tales
73, It, https://www.boxofficemojo.com/releasegroup/gr1547719173/?ref_=bo_ydw_table_13,Q25136484,https://dbpedia.org/page/It_(2017_film),It_(2017_film)
74, Justice League, https://www.boxofficemojo.com/releasegroup/gr2733527557/?ref_=bo_ydw_table_14,Q20501835,https://dbpedia.org/page/Justice_League_(film),Justice_League_(film)
75, Logan, https://www.boxofficemojo.com/releasegroup/gr4057092613/?ref_=bo_ydw_table_15,Q24053263,https://dbpedia.org/page/Logan_(film),Logan_(film)
76, Transformers: The Last Knight, https://www.boxofficemojo.com/releasegroup/gr438653445/?ref_=bo_ydw_table_16,Q24251026,https://dbpedia.org/page/Transformers:_The_Last_Knight,Transformers:_The_Last_Knight
77, Kong: Skull Island, https://www.boxofficemojo.com/releasegroup/gr3991622149/?ref_=bo_ydw_table_17,Q21203766,https://dbpedia.org/page/Kong:_Skull_Island,Kong:_Skull_Island
78, The Boss Baby, https://www.boxofficemojo.com/releasegroup/gr2517979653/?ref_=bo_ydw_table_18,Q18619153,https://dbpedia.org/page/The_Boss_Baby,The_Boss_Baby
79, Dunkirk, https://www.boxofficemojo.com/releasegroup/gr3929100805/?ref_=bo_ydw_table_19,Q21935651,https://dbpedia.org/page/Dunkirk_(2017_film),Dunkirk_(2017_film)
80, War for the Planet of the Apes, https://www.boxofficemojo.com/releasegroup/gr2539147781/?ref_=bo_ydw_table_20,Q19938437,https://dbpedia.org/page/War_for_the_Planet_of_the_Apes,War_for_the_Planet_of_the_Apes
81, Avengers: Infinity War, https://www.boxofficemojo.com/releasegroup/gr3915469317/?ref_=bo_ydw_table_1,Q23780914,https://dbpedia.org/page/Avengers:_Infinity_War,Avengers:_Infinity_War
82, Black Panther, https://www.boxofficemojo.com/releasegroup/gr3458290181/?ref_=bo_ydw_table_2,Q23780734,https://dbpedia.org/page/Black_Panther_(film),Black_Panther_(film)
83, Jurassic World: Fallen Kingdom, https://www.boxofficemojo.com/releasegroup/gr3108917765/?ref_=bo_ydw_table_3,Q21877685,https://dbpedia.org/page/Jurassic_World:_Fallen_Kingdom,Jurassic_World:_Fallen_Kingdom
84, Incredibles 2, https://www.boxofficemojo.com/releasegroup/gr2507690501/?ref_=bo_ydw_table_4,Q24832112,https://dbpedia.org/page/Incredibles_2,Incredibles_2
85, Aquaman, https://www.boxofficemojo.com/releasegroup/gr1903186437/?ref_=bo_ydw_table_5,Q22998395,https://dbpedia.org/page/Aquaman_(film),Aquaman_(film)
86, Bohemian Rhapsody, https://www.boxofficemojo.com/releasegroup/gr4107555333/?ref_=bo_ydw_table_6,Q27894574,https://dbpedia.org/page/Bohemian_Rhapsody_(film),Bohemian_Rhapsody_(film)
87, Venom, https://www.boxofficemojo.com/releasegroup/gr3586740741/?ref_=bo_ydw_table_7,Q23006268,https://dbpedia.org/page/Venom_(2018_film),Venom_(2018_film)
88, Mission: Impossible - Fallout, https://www.boxofficemojo.com/releasegroup/gr248533509/?ref_=bo_ydw_table_8,Q29261993,https://dbpedia.org/page/Mission:_Impossible_-_Fallout,Mission:_Impossible_-_Fallout
89, Deadpool 2, https://www.boxofficemojo.com/releasegroup/gr262820357/?ref_=bo_ydw_table_9,Q25431158,https://dbpedia.org/page/Deadpool_2,Deadpool_2
90, Fantastic Beasts: The Crimes of Grindelwald, https://www.boxofficemojo.com/releasegroup/gr3275837957/?ref_=bo_ydw_table_10,Q18199331,https://dbpedia.org/page/Fantastic_Beasts:_The_Crimes_of_Grindelwald,Fantastic_Beasts:_The_Crimes_of_Grindelwald
91, Ant-Man and the Wasp, https://www.boxofficemojo.com/releasegroup/gr869618181/?ref_=bo_ydw_table_11,Q22957393,https://dbpedia.org/page/Ant-Man_and_the_Wasp,Ant-Man_and_the_Wasp
92, Ready Player One, https://www.boxofficemojo.com/releasegroup/gr1211716101/?ref_=bo_ydw_table_12,Q22000542,https://dbpedia.org/page/Ready_Player_One_(film),Ready_Player_One_(film)
93, Operation Red Sea, https://www.boxofficemojo.com/releasegroup/gr2180010501/?ref_=bo_ydw_table_13,Q30590974,https://dbpedia.org/page/Operation_Red_Sea,Operation_Red_Sea
94, Detective Chinatown 2, https://www.boxofficemojo.com/releasegroup/gr3093189125/?ref_=bo_ydw_table_14,Q50143448,https://dbpedia.org/page/Detective_Chinatown_2,Detective_Chinatown_2
95, Ralph Breaks the Internet, https://www.boxofficemojo.com/releasegroup/gr4200485381/?ref_=bo_ydw_table_15,Q25167044,https://dbpedia.org/page/Ralph_Breaks_the_Internet,Ralph_Breaks_the_Internet
96, The Meg, https://www.boxofficemojo.com/releasegroup/gr214127109/?ref_=bo_ydw_table_16,Q27957869,https://dbpedia.org/page/The_Meg,The_Meg
97, Hotel Transylvania 3: Summer Vacation, https://www.boxofficemojo.com/releasegroup/gr4181873157/?ref_=bo_ydw_table_17,Q28840385,https://dbpedia.org/page/Hotel_Transylvania_3:_Summer_Vacation,Hotel_Transylvania_3:_Summer_Vacation
98, The Grinch, https://www.boxofficemojo.com/releasegroup/gr1661227525/?ref_=bo_ydw_table_18,Q15632949,https://dbpedia.org/page/The_Grinch_(film),The_Grinch_(film)
99, Bumblebee, https://www.boxofficemojo.com/releasegroup/gr2098156037/?ref_=bo_ydw_table_19,Q34220038,https://dbpedia.org/page/Bumblebee_(film),Bumblebee_(film)
100, Dying to Survive, https://www.boxofficemojo.com/releasegroup/gr3524612613/?ref_=bo_ydw_table_20,Q55376631,https://dbpedia.org/page/Dying_to_Survive,Dying_to_Survive
