"","","","calcium hexafluorosilicate|olympiadane|gold(V) fluoride|Q4332903|octafluorocyclobutane|trifluoroiodomethane|rhodium hexafluoride|cadmium tetrafluoroborate|diboron tetrafluoride|ceric fluoride|berkelium(III) fluoride|promethium(III) fluoride|tetramethylammonium pentafluoroxenate|pentacarbonyl(trifluoromethyl)manganese|Q4161977|yttrium(III) fluoride|fluoroolefin|perfluorooctane|chlorotrifluoroethene|Q18212221|Iodine fluorosulfate|Nitrosonium hexafluoroantimonate|platinum pentafluoride|poly(vinylidene fluoride-co-hexafluoropropylene)|difluorine|hexafluorobenzene|potassium hexafluorophosphate|silver(III) fluoride|trifluoro(isocyanato)silane|krypton difluoride|krypton hydrofluoride|trifluoromethanesulfonate|vanadium(V) oxytrifluoride|fluoroacetic acid|europium(III) fluoride|halogens|Thallium(I) fluorosulfonate|trichloromonofluoromethane|silver tetrafluoroborate|gold(I) fluoride|norfloxacin|Q18211435|cesium fluoroplutonate|dioxygen monofluoride|dysprosium(III) fluoride|samarium(III) fluoride|chloro(difluoro)silane|tellurium tetrafluoride|xenon fluoride nitrate|aluminium monofluoride|potassium fluoroaluminate|sertindole|fluspirilene|Q16712749|arsenic pentafluoride|xenon fluoride|perfluorohexane|hexaoxygen difluoride|protactinium(IV) fluoride|Iron tetrafluoride|organofluorine|fluoroantimonate|palladium tetrafluoride|potassium tetrafluoroborate|holmium(III) fluoride|ammonium hexafluoroaluminate|lutetium(III) fluoride|ammonium tetrafluoroborate|BSTFA|droperidol|fluorine dioxide|xenon dioxytetrafluoride|xenon octafluoride|sofosbuvir|perfluordecyltrichlorosilane|molybdenum trifluoride|disulfur difluoride|polyvinylidene fluoride|bromochlorofluoroiodomethane|uranium tetrafluoride|tribromo(fluoro)silane|rhodium(III) fluoride|fluocinolone acetonide|Q18211444|Q4332912|titanium(III) fluoride|praseodymium(III) fluoride|rubidium fluoride|californium(III) fluoride|silver(II) fluorosulphate|iodine pentafluoride|Q15628287|lanthanum trifluoride|Q20986147|curium(III) fluoride|pentacarbonyl(trifluoroacetyl)manganese|Triiodine fluorosulfate|perrhenyl fluoride|mercurous fluoride|trifluoroborane--ammonia (1/1)|haloperidol|benperidol|fluphenazine|chromium trifluoride|silicon tetrafluoride|trifluoroacetic acid|fluoride glass|barium hexafluorostannate(IV)|sodium hexafluoroaluminate|chromous fluoride|NpOF₄|2C-T-21|Q20986125|silver subfluoride|trifluoperazine|dibromo(chloro)fluorosilane|Q4493202|beryllium sodium fluoride|triphenylmethyl hexafluorophosphate|atorvastatin|halothane|sulfuryl fluoride|perfluorohexanoic acid|poly(chlorotrifluoroethylene-co-vinylidene fluoride)|nitrogen difluoride|bromine pentafluoride|2-Fluorobenzoic acid|ammonium fluorosulfate|Q30969379|phosphorus trifluoride|californium dichloride|2,2,2-trifluoroethanol|Q21010651|Q26207783|Thorium trifluoride|tantalum pentafluoride|neptunium(VI) fluoride|NpOF₃|hexafluoroacetylacetone|tellurium hexafluoride|Q15965774|zinc fluoride|strontium fluoride|Nitronium hexafluoroantimonate|hypofluorous acid|radon difluoride|Perfluoro-1,3-dimethylcyclohexane|carbonyl fluoride|rhenium heptafluoride|boron trifluoride|europium(II) fluoride|perfluorobutane|molybdenum pentafluoride|thionyl fluoride|potassium bifluoride|bromine trifluoride|thallium(III) fluoride|Q16712752|gemifloxacin|cadmium fluoride|perfluoro 2-methoxy-1-(methoxymethoxy)propane|plutonium(V) fluoride|potassium fluorosulfite|tetrafluoromethane|perfluorinated compound|Q21001815|Q4161978|ammonium tetrafluoroberyllate|phenyl triflimide|fluorosilane|tungsten hexafluoride|sodium hexafluoroantimonate|triethyloxonium tetrafluoroborate|cyanogen fluoride|Q18211437|potassium heptafluorotantalate|plutonium hexafluoride|ytterbium(II) fluoride|magnesium potassium fluoride|NpO₂F₂|chloryl fluoride|vanadium(III) fluoride|Q15965781|chlorofluoroolefin|dioxygenyl hexafluoroplatinate|tetraoxygen difluoride|cerium(III) fluoride|cupric hexafluorosilicate|barium fluoride|neptunium(III) fluoride|ZBLAN|manganese trifluoride|dichloro(fluoro)silane|benzyl fluoride|krypton hexafluoride|chlorofluorocarbon|Q18405346|dichlorodifluorosilane|perfluoromethylcyclohexane|chromium pentafluoride|selenium tetrafluoride|krypton tetrafluoride|Q15628278|Q18211432|ytterbium(III) fluoride|Q18211518|Q15965891|fluoromethane|antimony trifluoride|perfluorooctanesulfonic acid|silver hexafluorophosphate|vanadium(II) fluoride|indium(III) fluoride|fluoroanion|difluoroamino sulfur pentafluoride|antimony pentafluoride|potassium aluminium fluoride|Q18211707|Q4161973|phosphorodifluoridic acid|xenon oxydifluoride|lithium hexafluoroantimonate|4-fluoroamphetamine|1,1,2,2-tetrafluoroethane|Q16712738|xenon hexafluoride|niobium(V) fluoride|ruthenium(VI) fluoride|Q15628286|hydrofluorocarbon|1,1,1,3,3,3-hexafluoroisopropanol|Q21010615|potassium fluoride|difluoroamine|vanadium tetrafluoride|Q19615021|iodine monofluoride|iridium(V) fluoride|octafluoropropane|Q15725534|nitrosonium tetrafluoroborate|fluoroantimonic acid|Bobbitt's salt|triflic acid|neptunium(V) fluoride|vanadium pentafluoride|potassium hexafluoroantimonate|iodyl fluoride|germanium tetrafluoride|moxifloxacin|Q18211433|sulfur trifluoride|Q18212088|fluoxetine|Eu(hfc)3|fluorosulfonic acid|1,1,1-trifluoroacetylacetone|uranium trifluoride|bromine(I) fluorosulfate|molybdenum hexafluoride|Nitrosonium fluorosulfonate|chlorodifluoroamine|curium(IV) fluoride|iodine oxide pentafluoride|FLiBe|osmium(VI) fluoride|benzoyl fluoride|bismuth(III) oxyfluoride|chlorotrifluorosilane|Q16705852|Q15966006|actinium fluoride|(RS)-cyclosarin|trifluoroacetone|trifluoroacetyl chloride|Q18211466|Q4493233|yttrium oxyfluoride|actinium oxyfluoride|periodyl fluoride|Q18405343|Crabtree's catalyst|iridium(VI) fluoride|trifluorosilane|boron monofluoride|sodium tetrafluoroborate|Q16635993|Q19365962|tetrabutylammonium fluoride|curium hexafluoride|Difluorine complex|potassium-hexafluorogermanate|bromine monofluoride|trifluperidol|hexafluoropropylene|Q20984953|Q26207782|nickel(III) fluoride|nitronium tetrafluoroborate|methylphosphonyl difluoride|perflenapent|perfluorobutanoic acid|tetrafluoroboric acid|Q20986176|Q4332876|radon hexafluoride|bis(pyridine)iodonium(I) tetrafluoroborate|Q72488163|einsteinium tetrafluoride|silver fluoride|americium(IV) fluoride|fluoroquinolone|xenon hexafluoroplatinate|zirconium(IV) fluoride|americium(III) fluoride|uranium pentafluoride|polonium hexafluoride|difluoro(diisocyanato)silane|iridium tetrafluoride|4-Fluorobenzoic acid|boron trifluoride-diethyl etherate|fluoroelastomer|2C-F|hexafluorozirconic acid|1-chloromethyl-4-fluoro-1,4-diazobicyclo(2.2.2)octane bis(tetrafluoroborate)|osmium(VIII) fluoride|magnesium hexafluorogermanate|tin(IV) fluoride|chlorine monofluoride|neodymium difluoride|tetrafluoroberyllate(2-)|palladium(II) fluoride|Q18211516|difluorine trioxide|fluorine nitrate|neodymium(III) fluoride|fluorine compounds in rocket technology|chromium tetrafluoride|fluoroform|manganese(IV) tetrafluoride|osmium heptafluoride|xenon trifluoride hexafluoroantimonate|disulfur decafluoride|1,2,3,3,3-Pentafluoropropene|stannous hexafluorozirconate|beryllium fluoride|chromium hexafluoride|Bromine(III) fluorosulfate|protactinium(V) fluoride|Fluoroacetate dehalogenase|Q18211440|Q15725996|florbetaben f-18|Q4332891|Q16712748|ruthenium tetrafluoride|bromotrifluoromethane|fluoro(triisocyanato)silane|C01-A042|molybdenum tetrafluoride|Q16712746|trifluoramine oxide|potassium fluorozirconate|scandium fluoride|ethylsarin|technetium hexafluoride|chlorine pentafluoride|perbromyl fluoride|hexafluorosilicic acid|xenon oxytetrafluoride|tetrafluoroethylene|sodium hexafluorophosphate|Q18212224|Q15627993|potassium fluorosulfonate|iodine heptafluoride|Q18211442|Q20986174|sodium hexafluorostannate|Q26207781|fluorpyromorphite|bismuth(III) fluoride|perfluoro(2-methyl-3-pentanone)|sulfur tetrafluoride|nitryl fluoride|nickel potassium fluoride|magnesium fluoride|cobalt(III) fluoride|iodine trifluoride oxide|Q15965831|Q15628277|astemizole|fluacizine|plutonium(III) fluoride|ammonium bifluoride|terbium(III) fluoride|potassium heptafluoroniobate(V)|nickel(IV) fluoride|hexafluoroacetone|chlorine trifluoride|1-chloro-1,1-difluoroethane|platinum(II) fluoride|lithium hexafluoroarsenate|bismuth pentafluoride|thorium tetrafluoride|Organotrifluoroborate|vinylidene fluoride|Q4134935|caesium hexafluorocuprate(IV)|ammonium hexafluorophosphate|nitrosyl fluoride|Q21009814|thallium(I) fluoride|Q16712740|iloperidone|neptunium(IV) fluoride|phosphorus pentafluoride|nitrogen pentafluoride|tetrafluorohydrazine|niobium(IV) fluoride|Q15725529|dinitrogen difluoride|germanium difluoride|perfluorononanoic acid|3,4-bis(trifluoromethyl)-1,2-dithiete|lead(II) fluoride|sulfur hexafluoride|Q19366065|bifluoride ion|xenon tetrafluoride|iridium trifluoride|hydrogen fluoride|Q18211445|perfluoroisobutylene|Q4161972|Q19365965|Bromosyl trifluoride|gallium trifluoride|5-fluoro-4-methoxy-2-nitroaniline|bromo(trifluoro)silane|trifluoro(iodo)silane|soman|Xenon(II) fluorosulfonate|Rubidium fluorosulfonate|perfluoroheptane|calcium fluoride|lithium fluorosulfate|isoflurane|fluoro(triiodo)silane|platinum tetrafluoride|Q18211468|hexafluoroarsenic acid|[4-(Octyloxyphenyl)](phenyl)iodonium hexafluoroantimonate|Q4134933|PFPA|fluorine perchlorate|sodium fluoride|pimozide|dibromo(difluoro)silane|lithium tetrafluoroborate|mercury(IV) fluoride|mercuric fluoride|difluoro(diiodo)silane|sarin|difluorosilane|platinum hexafluoride|trifluoronitrosomethane|manganese difluoride|sodium fluorosilicate|dexamethasone|Q16635998|GV|copper ditetrafluoroborate|molybdenum tetrafluoride oxide|fluorine compound|fluorine azide|Q16712756|3-Fluorobenzoic acid|Q18212199|Q4493249|sulindac|(RS)-flephedrone hydrochloride|deuterium fluoride|tungsten pentafluoride|bromo(chloro)fluoro(iodo)silane|Q15628288|pentaoxygen difluoride|Ammonium hexafluoroindate|Lanthanum oxyfluoride|1,1,2-trichlorotrifluoroethane|cesium fluoride|nickel(II) fluoride|(acetonitrile)[(2-biphenyl)di-tert-butylphosphine]gold(I) hexafluoroantimonate|pertechnetyl fluoride|Q18211446|bromyl fluoride|hexafluorophosphoric acid|tetrakis(acetonitrile)copper(I) hexafluorophosphate|Q19614438|tetrafluoroammonium|Q4493251|rhodium(IV) fluoride|dipotassium hexafluorotitanate|gold trifluoride|americium hexafluoride|titanium tetrafluoride|Q4493250|Q15965985|uranium hexafluoride|DL-ofloxacin|californium(IV) fluoride|2-fluoroamphetamine|Rhenium tetrafluoride|tin(II) fluoride|thulium(III) fluoride|oxygen difluoride|Q16712757|Q4134939|plutonium tetrafluoride|sulfur chloride pentafluoride|1,2-difluorobenzene|dibromodifluoromethane|nitrogen trifluoride|paliperidone|potassium hexafluorosilicate|cobalt(II) fluoride|perfluorocarbon|rhenium hexafluoride|Cobalt tetrafluoride|Radium fluoride|tungsten(VI) oxytetrafluoride|Q20986123|chromium difluoride dioxide|calcium fluoride phosphate|thulium difluoride|xenon dioxydifluoride|Q4332913|rhenium(V) fluoride|niobium(III) fluoride|Q16712744|fluorodisilane|copper(II) fluoride|silver(II) fluoride|ruthenium(V) fluoride|perfluorooctanoic acid|gadolinium(III) fluoride|Q20986170|zirconium(II) fluoride|hexafluoroplumbates|lead tetrafluoride|nitrogen monofluoride|ferric fluoride|sodium bifluoride|silicon trichloride fluoride|fluorogermane|sorafenib|norflurane|argon fluorohydride|hafnium tetrafluoride|aluminum fluoride|xenon difluoride|uranyl fluoride|Q16642504|iodine trifluoride|Q15628304|copper(I) fluoride|berkelium tetrafluoride|Q21010624|rhodium pentafluoride|potassium heptafluoroprotactinate(V)|iodine trifluoride dioxide|iron(II) fluoride|Gold hexafluoride|sparfloxacin|osmium(IV) fluoride|ammonium fluoride|pefloxacin|selenium hexafluoride|arsenic trifluoride|titanium difluoride|perchloryl fluoride|palladium(II,IV) fluoride|Q16712742|sunitinib|EuFOD|tetrafluoropraseodymium|osmium(V) fluoride|difluorocarbene|Q15628276|tungsten(IV) fluoride|lithium fluoride|Q18212064|penfluridol|Q18211520|levofloxacin|zirconium(III) fluoride|risperidone|Q4456667|Q16682762|cerium potassium fluoride","has part(s)"
"","","","diatomic nonmetal|fluorine-31|fluorine-21|fluorine-27|fluorine-14|fluorine-15|fluorine-29|fluorine-30|fluorine-26|fluor-uvite|fluorine-25|fluorine-17|fluorine-16|fluorine-20|fluorine-23|fluorine-24|fluorine-28|halogens|fluorine-18|fluorine-19|fluorine-22|nonmetal|fluorine-18m","subclass of"
"","","","hydrofluoric acid|ferro-fluoro-pedrizite|fluorocronite|potassic-fluoro-richterite|fluocerite-(Ce)|potassic-fluoro-hastingsite|fluor-dravite|fluor-liddicoatite|potassic-fluoro-pargasite|fluorarrojadite-(BaFe)|fluoro-pargasite|fluorotetraferriphlogopite|magnesio-fluoro-arfvedsonite|fluoro-leakeite|fluorcalciopyrochlore|ferri-fluoro-katophorite|fluorapophyllite-(Na)|fluornatropyrochlore|fluorbritholite-(Y)|ferri-fluoro-leakeite|fluoro-nybøite|fluoro-pedrizite|fluoro-cannilloite|fluorbarytolamprophyllite|fluorapatite|fluoro-edenite|fluormayenite|fluorwavellite|fluor-tsilaisite|potassic-magnesio-fluoro-arfvedsonite|fluor-rewitzerite|fluellite|fluorophlogopite|fluor-schorl|fluorellestadite|fluorcalcioroméite|fluorvesuvianite|fluorcanasite|knasibfite|fluorannite|fluorcalciomicrolite|scandio-fluoro-eckermannite|fluorluanshiweiite|fluoro-riebeckite|fluorcaphite|fluoro-tremolite|fluorcarletonite|fluorbritholite-(Ce)|fluorkyuygenite|fluoborite|fluoro-richterite|fluorstrophite|yftisite-(Y)|fluorokinoshitalite|magnesio-fluoro-hastingsite|babefphite|fluorowardite|fluor-elbaite|fluorapophyllite-(K)|fluorcalciobritholite|fluoro-taramite|fluor-buergerite|fluorlamprophyllite|fluornatrocoulsellite|fluorchegemite|magnesio-ferri-fluoro-hornblende|ferro-ferri-fluoro-leakeite|fluorphosphohedyphane|fluornatromicrolite|fluor-rossmanite","named after"
"","","","fluorine exposure","has cause"
"","","","Jean'ne Shreeve|Viktor O Iaroshenko|Jaroslav Kvíčala","field of work"
"","","","-307","boiling point"
"","","","Fluorine","Commons gallery"
"","","","LM6475000","RTECS number"
"","","","Granat Encyclopedic Dictionary|Brockhaus and Efron Encyclopedic Dictionary|Armenian Soviet Encyclopedia|Explanatory Dictionary of the Living Great Russian Language, Second Edition|Encyclopædia Britannica 11th edition|Meyers Konversations-Lexikon, 4th edition (1885–1890)|Small Brockhaus and Efron Encyclopedic Dictionary","described by source"
"","","","D01.268.380.300","MeSH tree code"
"","","","fluorine exposure","associated hazard"
"","","","Vincent de Gournay","given name"
"","","","0.08|1.33","ionic radius"
"","","","-1","oxidation state"
"","","","1s² 2s² 2p⁵|[He] 2s² 2p⁵","electron configuration"
"","","","1810-01-01T00:00:00Z","time of discovery or invention"
"","","","15.7","ionization energy"
"","","","3.98","electronegativity"
"","","","halogens|perfluorinated compound|period 2","part of"
"","","","fluorine exposure","has effect"
"","","","0.2","time-weighted average exposure limit"
"","","","F","element symbol"
"","","","chemical element|lithophile","instance of"
"","","","38.75","immediately dangerous to life or health"
"","","","1","vapor pressure"
"","","","Fluorine","Commons category"
"","","","5360525","PubChem CID"
"","","","544","Gmelin number"
"","","","18.998403162","mass"
"","","","F","chemical formula"
"","","","FLOX","made from material"
"","","","Henri Moissan|André-Marie Ampère","discoverer or inventor"
"","","","France","location of discovery"
"","","","9","atomic number"
"","","","-363","melting point"
