"","","","magnesium–lithium alloy|lepidolite|jadarite|spodumene|Al-Li|amblygonite|lithiophilite|hectorite","made from material"
"","","","imipramine|triamterene|indapamide|furosemide|chlorpromazine|trimipramine|zuclopenthixol|amitriptyline|chlorthalidone|pimozide|bumetanide|hydrochlorothiazide|levomepromazine|carbamazepin|(RS)-citalopram|clomipramine|bendroflumethiazide|methyldopa|(RS)-sulpiride|droperidol|haloperidol|fluphenazine|acetazolamide|venlafaxine|spironolactone|theophylline monohydrate|periciazine|vortioxetine|risperidone","significant drug interaction"
"","","","stone|trilithionite|lithiotantite|lintisite|cryolithionite|nalipoite|silinaite|liberite|lithiophilite|balipholite|lithiophosphate|lithiowodginite|lithiomarsturite|polylithionite|lithiophorite","named after"
"","","","Q120605541|Małgorzata Kaczanowska|Antoine Nicolas Guntz","field of work"
"","","","The New Student's Reference Work|Q2041543|Great Soviet Encyclopedia (1926–1947)|Brockhaus and Efron Encyclopedic Dictionary|Armenian Soviet Encyclopedia|Encyclopædia Britannica 11th edition|Meyers Konversations-Lexikon, 4th edition (1885–1890)|Lithium|Small Brockhaus and Efron Encyclopedic Dictionary","described by source"
"","","","alkali metal|lithium-10m2|lithium-7|lithium-3|lithium-10|s-block|lithium-4|metal|lithium-9|lithium-12|lithium-6|lithium-10m1|lithium-8|lithium-13|lithium-5|lithium-11","subclass of"
"","","","0.76|0.92|0.59","ionic radius"
"","","","lithium-ion battery","has use"
"","","","Samsung SPH-M300|Samsung SPH-M100|WIMM One","source of energy"
"","","","Vichy Catalan|Malavella|Aigua de Vilajuïga","has listed ingredient"
"","","","schizoaffective disorder","medical condition treated"
"","","","logorrhea|schizoaffective disorder","drug or therapy used for treatment"
"","","","8010","ZVG number"
"","","","Lithium Corporation of America|Standard Lithium Ltd","industry"
"","","","DTXCID101012138","DSSTOX compound identifier"
"","","","lithiophilite|group 1|alkali metal|period 2","part of"
"","","","1s² 2s¹|[He] 2s¹","electron configuration"
"","","","9FN79X2M3F","UNII"
"","","","357.3|453.7|180.5","melting point"
"","","","1817-01-01T00:00:00Z","time of discovery or invention"
"","","","Li","element symbol"
"","","","Lithium","Commons gallery"
"","","","3","atomic number"
"","","","1317|2426","boiling point"
"","","","29.1","standard molar entropy"
"","","","Lithium","Commons category"
"","","","chemical element|lithophile","instance of"
"","","","lithium–sulfur battery","contains"
"","","","0.534","density"
"","","","546.381","Dewey Decimal Classification"
"","","","136","molar enthalpy of vaporization"
"","","","1","oxidation state"
"","","","231-102-5","EC number"
"","","","Victoria Flexer","interested in"
"","","","C0023870","UMLS CUI"
"","","","84.8","thermal conductivity"
"","","","lithium atom","manifestation of"
"","","","Usine de Pomblière","production statistics"
"","","","3","molar fusion enthalpy"
"","","","3028194","PubChem CID"
"","","","Sweden","location of discovery"
"","","","Johan August Arfwedson","discoverer or inventor"
"","","","Li","chemical formula"
"","","","1","electronegativity"
"","","","6.94","mass"
