"","","","TXCHLO","EPPO Code"
"","","","chlorine-42 | halogens | chlorine-51 | chlorine-36 | chlorine-35 | chlorine-37 | chlorine-33 | chlorine-48 | chlorine-34m | chlorine-28 | chlorine-44 | chlorine-38m | chlorine-43 | chlorine-49 | chlorine-31 | chlorine-40 | chlorine-46 | chlorine-47 | chlorine-29 | chlorine-32 | chlorine-50 | chlorine-34 | chlorine-38 | chlorine-39 | chlorine-30 | diatomic nonmetal | chlorine-41 | chlorine-45","subclass of"
"","","","2 | 4 | 7 | -1 | 5 | 3 | 1 | 6","oxidation state"
"","","","11.48","ionization energy"
"","","","0.12 | 0.08 | 1.81","ionic radius"
"","","","Carl Wilhelm Scheele","discoverer or inventor"
"","","","chemical element | essential medicine | lithophile","instance of"
"","","","788","Gmelin number"
"","","","Moser lamp | Photograph of Dr. William Bland by George Baron Goodman, 1844-45 | chloride-bearing deposits on Mars","made from material"
"","","","17","atomic number"
"","","","Chlorine","Commons category"
"","","","Small Brockhaus and Efron Encyclopedic Dictionary | Encyclopædia Britannica 11th edition | Granat Encyclopedic Dictionary | Chlorine | Armenian Soviet Encyclopedia | The Nuttall Encyclopædia | Brockhaus and Efron Encyclopedic Dictionary","described by source"
"","","","[Ne] 3s² 3p⁵ | 1s² 2s² 2p⁶ 3s² 3p⁵","electron configuration"
"","","","3","electronegativity"
"","","","period 3 | halogens","part of"
"","","","Cl","element symbol"
"","","","chlorination reaction | bleaching | Chloride process","uses"
"","","","35.45","mass"
"","","","Alfred Rangod Pechiney","field of work"
"","","","C0008209","UMLS CUI"
"","","","1774-01-01T00:00:00Z","time of discovery or invention"
"","","","D01.268.380.150 | D01.362.225","MeSH tree code"
"","","","chlorine exposure","has cause"
"","","","chlorine exposure","associated hazard"
"","","","Chlorine","Commons gallery"
"","","","3902968","Reaxys registry number"
