"","","","gallium trifluoride | zirconium(II) fluoride | tetrakis(acetonitrile)copper(I) hexafluorophosphate | Q26207783 | ammonium fluorosulfate | Q4493202 | platinum pentafluoride | Q19365965 | Bromine(III) fluorosulfate | krypton hexafluoride | cyanogen fluoride | 1,2,3,3,3-Pentafluoropropene | sodium hexafluorostannate | Q4456667 | cadmium fluoride | lithium fluorosulfate | chlorofluoroolefin | Q18211432 | fluoride glass | antimony pentafluoride | carbonyl fluoride | benzyl fluoride | 1-chloromethyl-4-fluoro-1,4-diazobicyclo(2.2.2)octane bis(tetrafluoroborate) | thallium(I) fluoride | bis(pyridine)iodonium(I) tetrafluoroborate | Q4332891 | Ammonium hexafluoroindate | silver hexafluorophosphate | pentaoxygen difluoride | perfluorononanoic acid | palladium(II) fluoride | gold trifluoride | tungsten pentafluoride | 1,1,1-trifluoroacetylacetone | Q21010615 | potassium aluminium fluoride | boron trifluoride-diethyl etherate | xenon hexafluoride | silver(II) fluoride | arsenic pentafluoride | sodium bifluoride | bismuth pentafluoride | trifluoro(isocyanato)silane | tetrafluoromethane | potassium bifluoride | Q18211445 | Q15965891 | difluorosilane | Q15725534 | calcium fluoride | perfluorobutanoic acid | stannous hexafluorozirconate | perfluorohexanoic acid | pertechnetyl fluoride | fluorodisilane | trifluperidol | fluphenazine | Q20984953 | gold(I) fluoride | Q4134933 | potassium heptafluoroprotactinate(V) | trifluoro(iodo)silane | tungsten(IV) fluoride | nickel(II) fluoride | Q18211520 | hafnium tetrafluoride | Q4332912 | hypofluorous acid | fluorine azide | Q19366065 | nickel(III) fluoride | molybdenum pentafluoride | iodine trifluoride oxide | Q20986125 | Q20986170 | Q4493251 | aluminum fluoride | dexamethasone | lutetium(III) fluoride | thionyl fluoride | hexafluorosilicic acid | fluorine dioxide | Q18212224 | potassium fluoride | californium(III) fluoride | americium(III) fluoride | cadmium tetrafluoroborate | NpO₂F₂ | neptunium(VI) fluoride | dichloro(fluoro)silane | DL-ofloxacin | tin(II) fluoride | fluoxetine | potassium fluorosulfonate | benzoyl fluoride | pentacarbonyl(trifluoroacetyl)manganese | perfluoro(2-methyl-3-pentanone) | perfluorinated compound | isoflurane | copper(I) fluoride | americium hexafluoride | sodium fluorosilicate | bismuth(III) oxyfluoride | 1,1,1,3,3,3-hexafluoroisopropanol | perfluoroisobutylene | risperidone | platinum(II) fluoride | Q4134935 | pefloxacin | sodium hexafluorophosphate | neodymium(III) fluoride | magnesium fluoride | bromyl fluoride | fluorine compounds in rocket technology | germanium difluoride | iodine trifluoride dioxide | xenon octafluoride | paliperidone | fluorosulfonic acid | plutonium hexafluoride | Q15965781 | Q18405346 | EuFOD | tellurium tetrafluoride | Q15725529 | ammonium fluoride | actinium oxyfluoride | Nitrosonium fluorosulfonate | Q16712752 | bromine monofluoride | cobalt(II) fluoride | astemizole | perfluoromethylcyclohexane | trifluoroborane--ammonia (1/1) | Q18211707 | phosphorus pentafluoride | pentacarbonyl(trifluoromethyl)manganese | ceric fluoride | fluoroacetic acid | trifluoroacetic acid | einsteinium tetrafluoride | difluoro(diiodo)silane | Q16712744 | Q4493249 | fluoroolefin | bromo(chloro)fluoro(iodo)silane | magnesium potassium fluoride | sofosbuvir | Thorium trifluoride | pimozide | Q19614438 | Q18211516 | phosphorodifluoridic acid | tetrafluorohydrazine | Crabtree's catalyst | polyvinylidene fluoride | silver(III) fluoride | Xenon(II) fluorosulfonate | rhodium(IV) fluoride | deuterium fluoride | protactinium(IV) fluoride | Q15628277 | NpOF₃ | hexafluoroacetylacetone | Q18211446 | osmium(VI) fluoride | perrhenyl fluoride | bromo(trifluoro)silane | Organotrifluoroborate | copper(II) fluoride | 4-Fluorobenzoic acid | 4-fluoroamphetamine | cerium(III) fluoride | Q20986174 | osmium(IV) fluoride | thorium tetrafluoride | silver tetrafluoroborate | benperidol | rhenium hexafluoride | Fluoroacetate dehalogenase | sorafenib | triphenylmethyl hexafluorophosphate | 1,2-difluorobenzene | xenon trifluoride hexafluoroantimonate | hexafluorozirconic acid | perfluorooctanoic acid | magnesium hexafluorogermanate | nitrosonium tetrafluoroborate | osmium(VIII) fluoride | caesium hexafluorocuprate(IV) | Q4161973 | C01-A042 | lanthanum trifluoride | europium(III) fluoride | oxygen difluoride | sodium hexafluoroantimonate | dipotassium hexafluorotitanate | difluoroamine | octafluorocyclobutane | dibromo(difluoro)silane | molybdenum tetrafluoride | perfluorocarbon | perfluorohexane | fluoroanion | scandium fluoride | cerium potassium fluoride | Q15965985 | difluorocarbene | Q15965774 | yttrium(III) fluoride | cupric hexafluorosilicate | cesium fluoride | radon hexafluoride | ruthenium(V) fluoride | molybdenum hexafluoride | chromium tetrafluoride | bromine(I) fluorosulfate | manganese difluoride | FLiBe | vinylidene fluoride | fluoromethane | xenon oxytetrafluoride | sulfur hexafluoride | rubidium fluoride | 2C-F | tellurium hexafluoride | difluoro(diisocyanato)silane | cobalt(III) fluoride | silver fluoride | americium(IV) fluoride | potassium heptafluoroniobate(V) | chloryl fluoride | Q18211437 | lithium hexafluoroarsenate | tetraoxygen difluoride | strontium fluoride | berkelium tetrafluoride | Q18212199 | Q15628288 | iodine oxide pentafluoride | chlorofluorocarbon | Q18211442 | Q21010651 | ethylsarin | hexafluorobenzene | manganese trifluoride | ammonium hexafluoroaluminate | 2C-T-21 | Q18211440 | nitrogen difluoride | norflurane | xenon fluoride | gadolinium(III) fluoride | Q16712746 | dichlorodifluorosilane | fluoroantimonate | iodine monofluoride | molybdenum tetrafluoride oxide | iodine trifluoride | gemifloxacin | ytterbium(II) fluoride | Cobalt tetrafluoride | trifluoperazine | molybdenum trifluoride | zirconium(IV) fluoride | nitryl fluoride | nickel(IV) fluoride | xenon dioxydifluoride | (acetonitrile)[(2-biphenyl)di-tert-butylphosphine]gold(I) hexafluoroantimonate | fluorpyromorphite | sulfur trifluoride | xenon fluoride nitrate | tetrafluoroethylene | Q15627993 | Q15628287 | vanadium(II) fluoride | Q18212088 | hexafluorophosphoric acid | hexafluoroarsenic acid | curium hexafluoride | soman | Iron tetrafluoride | chromium trifluoride | Q18211518 | vanadium tetrafluoride | Q16712740 | octafluoropropane | trifluoromethanesulfonate | BSTFA | arsenic trifluoride | terbium(III) fluoride | nitrogen pentafluoride | Rhenium tetrafluoride | ferric fluoride | Bobbitt's salt | phenyl triflimide | sunitinib | ammonium tetrafluoroborate | Q21009814 | Perfluoro-1,3-dimethylcyclohexane | disulfur decafluoride | Eu(hfc)3 | thallium(III) fluoride | Q4332913 | chlorine trifluoride | trifluoroacetone | (RS)-cyclosarin | thulium difluoride | berkelium(III) fluoride | Q18211466 | 3,4-bis(trifluoromethyl)-1,2-dithiete | 1,1,2,2-tetrafluoroethane | ruthenium(VI) fluoride | argon fluorohydride | Gold hexafluoride | selenium tetrafluoride | periodyl fluoride | sodium fluoride | silicon tetrafluoride | sodium tetrafluoroborate | Q18211435 | osmium(V) fluoride | dioxygen monofluoride | platinum tetrafluoride | Q26207781 | Q30969379 | ytterbium(III) fluoride | protactinium(V) fluoride | potassium hexafluorophosphate | tetrafluoropraseodymium | plutonium(III) fluoride | antimony trifluoride | nitrogen trifluoride | vanadium pentafluoride | uranium pentafluoride | neodymium difluoride | tin(IV) fluoride | Difluorine complex | fluoroform | Q18212064 | silver subfluoride | calcium fluoride phosphate | ammonium tetrafluoroberyllate | bifluoride ion | chlorine pentafluoride | chromium pentafluoride | Q72488163 | ammonium bifluoride | Q15966006 | Q16682762 | trifluoronitrosomethane | selenium hexafluoride | fluoroquinolone | 2-fluoroamphetamine | titanium(III) fluoride | difluorine trioxide | trifluorosilane | palladium(II,IV) fluoride | NpOF₄ | iodine pentafluoride | Q16712742 | rhenium heptafluoride | krypton difluoride | ammonium hexafluorophosphate | zirconium(III) fluoride | Q18211444 | californium dichloride | niobium(V) fluoride | sulindac | bromine trifluoride | Q16642504 | tungsten(VI) oxytetrafluoride | iridium(V) fluoride | plutonium(V) fluoride | ZBLAN | uranium trifluoride | copper ditetrafluoroborate | actinium fluoride | vanadium(V) oxytrifluoride | potassium hexafluorosilicate | trifluoroiodomethane | iridium trifluoride | difluorine | disulfur difluoride | GV | fluoroantimonic acid | sertindole | praseodymium(III) fluoride | tetrafluoroammonium | iridium tetrafluoride | Nitrosonium hexafluoroantimonate | chlorine monofluoride | Q16705852 | Q4332903 | barium fluoride | norfloxacin | beryllium sodium fluoride | ruthenium tetrafluoride | levofloxacin | xenon difluoride | Q4134939 | potassium tetrafluoroborate | bromotrifluoromethane | iloperidone | iridium(VI) fluoride | Q16712756 | xenon dioxytetrafluoride | titanium difluoride | samarium(III) fluoride | Q19615021 | Q15965831 | methylphosphonyl difluoride | yttrium oxyfluoride | lithium hexafluoroantimonate | fluorine perchlorate | nickel potassium fluoride | Iodine fluorosulfate | hexaoxygen difluoride | bismuth(III) fluoride | tetrafluoroboric acid | chlorotrifluorosilane | sulfur tetrafluoride | uranium tetrafluoride | tribromo(fluoro)silane | hydrogen fluoride | tungsten hexafluoride | Q4493233 | trifluoramine oxide | Radium fluoride | fluocinolone acetonide | tetrabutylammonium fluoride | bromine pentafluoride | Q26207782 | Q21010624 | nitrogen monofluoride | 5-fluoro-4-methoxy-2-nitroaniline | holmium(III) fluoride | silicon trichloride fluoride | organofluorine | sarin | 2-Fluorobenzoic acid | tantalum pentafluoride | rhodium(III) fluoride | Q19365962 | Nitronium hexafluoroantimonate | rhodium hexafluoride | Q18211468 | florbetaben f-18 | rhenium(V) fluoride | Q15628286 | Q20986176 | chromium difluoride dioxide | dibromo(chloro)fluorosilane | poly(vinylidene fluoride-co-hexafluoropropylene) | silver(II) fluorosulphate | neptunium(IV) fluoride | fluorogermane | uranyl fluoride | Q4332876 | Q15628278 | fluacizine | difluoroamino sulfur pentafluoride | chromous fluoride | mercuric fluoride | potassium fluoroaluminate | Q16635998 | sparfloxacin | sulfur chloride pentafluoride | krypton tetrafluoride | californium(IV) fluoride | potassium heptafluorotantalate | tetramethylammonium pentafluoroxenate | potassium-hexafluorogermanate | dioxygenyl hexafluoroplatinate | lead(II) fluoride | triethyloxonium tetrafluoroborate | chromium hexafluoride | moxifloxacin | triflic acid | perfluoroheptane | Q4161972 | hydrofluorocarbon | thulium(III) fluoride | platinum hexafluoride | lead tetrafluoride | boron trifluoride | neptunium(III) fluoride | Q21001815 | tetrafluoroberyllate(2-) | hexafluoroplumbates | palladium tetrafluoride | vanadium(III) fluoride | potassium fluorosulfite | Q16712749 | sulfuryl fluoride | perbromyl fluoride | chlorotrifluoroethene | Triiodine fluorosulfate | Q20986147 | perchloryl fluoride | promethium(III) fluoride | penfluridol | haloperidol | Q18212221 | diboron tetrafluoride | perfluoro 2-methoxy-1-(methoxymethoxy)propane | olympiadane | iron(II) fluoride | krypton hydrofluoride | dinitrogen difluoride | Q4493250 | manganese(IV) tetrafluoride | Q15628276 | hexafluoropropylene | europium(II) fluoride | poly(chlorotrifluoroethylene-co-vinylidene fluoride) | beryllium fluoride | niobium(IV) fluoride | trichloromonofluoromethane | iodyl fluoride | Q4161977 | Q16712757 | 2,2,2-trifluoroethanol | perfluorooctanesulfonic acid | fluorine nitrate | germanium tetrafluoride | xenon oxydifluoride | Thallium(I) fluorosulfonate | xenon hexafluoroplatinate | Q16712738 | xenon tetrafluoride | fluoro(triisocyanato)silane | curium(IV) fluoride | Q20986123 | aluminium monofluoride | 1,1,2-trichlorotrifluoroethane | halothane | (RS)-flephedrone hydrochloride | fluoroelastomer | chlorodifluoroamine | Q16635993 | Q15628304 | lithium tetrafluoroborate | nitrosyl fluoride | phosphorus trifluoride | perfluordecyltrichlorosilane | droperidol | potassium hexafluoroantimonate | barium hexafluorostannate(IV) | PFPA | fluorosilane | osmium heptafluoride | Lanthanum oxyfluoride | dibromodifluoromethane | neptunium(V) fluoride | trifluoroacetyl chloride | radon difluoride | halogens | chloro(difluoro)silane | calcium hexafluorosilicate | atorvastatin | rhodium pentafluoride | 1-chloro-1,1-difluoroethane | Q4161978 | technetium hexafluoride | mercurous fluoride | polonium hexafluoride | perfluorobutane | iodine heptafluoride | titanium tetrafluoride | potassium fluorozirconate | gold(V) fluoride | Q18211433 | curium(III) fluoride | Q16712748 | zinc fluoride | mercury(IV) fluoride | hexafluoroacetone | plutonium tetrafluoride | Q18405343 | boron monofluoride | perfluorooctane | fluorine compound | lithium fluoride | Rubidium fluorosulfonate | fluspirilene | fluoro(triiodo)silane | perflenapent | 3-Fluorobenzoic acid | sodium hexafluoroaluminate | dysprosium(III) fluoride | uranium hexafluoride | nitronium tetrafluoroborate | niobium(III) fluoride | Q15725996 | Bromosyl trifluoride | cesium fluoroplutonate | bromochlorofluoroiodomethane | indium(III) fluoride | [4-(Octyloxyphenyl)](phenyl)iodonium hexafluoroantimonate","has part(s)"
"","","","5360525","PubChem CID"
"","","","nonmetal | fluorine-31 | fluorine-18 | fluorine-22 | fluorine-28 | fluorine-20 | fluorine-29 | halogens | fluorine-14 | fluorine-18m | fluorine-30 | fluorine-19 | fluorine-24 | fluorine-25 | fluorine-26 | diatomic nonmetal | fluor-uvite | fluorine-15 | fluorine-21 | fluorine-23 | fluorine-17 | fluorine-27 | fluorine-16","subclass of"
"","","","fluorkyuygenite | fluoro-edenite | fluoro-cannilloite | fluorstrophite | fluorphosphohedyphane | fluorbarytolamprophyllite | yftisite-(Y) | fluorlamprophyllite | magnesio-fluoro-arfvedsonite | fluoborite | magnesio-ferri-fluoro-hornblende | fluor-elbaite | fluornatropyrochlore | fluoro-leakeite | fluorbritholite-(Y) | fluor-rossmanite | babefphite | fluor-tsilaisite | ferro-ferri-fluoro-leakeite | fluornatromicrolite | fluorocronite | fluor-liddicoatite | hydrofluoric acid | fluorapatite | potassic-fluoro-pargasite | potassic-fluoro-richterite | fluor-dravite | fluormayenite | fluorcalciobritholite | potassic-magnesio-fluoro-arfvedsonite | fluorophlogopite | fluoro-richterite | fluoro-pargasite | fluoro-tremolite | fluor-schorl | ferri-fluoro-leakeite | fluorarrojadite-(BaFe) | fluorokinoshitalite | fluor-buergerite | fluorellestadite | fluellite | magnesio-fluoro-hastingsite | fluorotetraferriphlogopite | fluorchegemite | fluorwavellite | fluorcalciopyrochlore | ferro-fluoro-pedrizite | fluorannite | fluorvesuvianite | fluorowardite | fluoro-nybøite | fluorcarletonite | fluoro-pedrizite | fluocerite-(Ce) | fluoro-riebeckite | knasibfite | fluor-rewitzerite | scandio-fluoro-eckermannite | potassic-fluoro-hastingsite | ferri-fluoro-katophorite | fluorcalcioroméite | fluorbritholite-(Ce) | fluorcanasite | fluorapophyllite-(K) | fluoro-taramite | fluorcalciomicrolite | fluorcaphite | fluorapophyllite-(Na) | fluornatrocoulsellite | fluorluanshiweiite","named after"
"","","","Brockhaus and Efron Encyclopedic Dictionary | Encyclopædia Britannica 11th edition | Granat Encyclopedic Dictionary | Small Brockhaus and Efron Encyclopedic Dictionary | Meyers Konversations-Lexikon, 4th edition (1885–1890) | Explanatory Dictionary of the Living Great Russian Language, Second Edition | Armenian Soviet Encyclopedia","described by source"
"","","","perfluorinated compound | halogens | period 2","part of"
"","","","F","chemical formula"
"","","","15.7","ionization energy"
"","","","Jaroslav Kvíčala | Viktor O Iaroshenko | Jean'ne Shreeve","field of work"
"","","","F","element symbol"
"","","","38.75","immediately dangerous to life or health"
"","","","André-Marie Ampère | Henri Moissan","discoverer or inventor"
"","","","fluorine exposure","associated hazard"
"","","","chemical element | lithophile","instance of"
"","","","1","vapor pressure"
"","","","FLOX","made from material"
"","","","3.98","electronegativity"
"","","","-363","melting point"
"","","","Fluorine","Commons gallery"
"","","","18.998403162","mass"
"","","","1810-01-01T00:00:00Z","time of discovery or invention"
"","","","1.33 | 0.08","ionic radius"
"","","","fluorine exposure","has cause"
"","","","D01.268.380.300","MeSH tree code"
"","","","-1","oxidation state"
"","","","Fluorine","Commons category"
"","","","LM6475000","RTECS number"
"","","","0.2","time-weighted average exposure limit"
"","","","France","location of discovery"
"","","","[He] 2s² 2p⁵ | 1s² 2s² 2p⁵","electron configuration"
"","","","9","atomic number"
"","","","-307","boiling point"
"","","","fluorine exposure","has effect"
"","","","544","Gmelin number"
"","","","Vincent de Gournay","given name"
