63, Perseus, https://en.wikipedia.org/wiki/Perseus_(constellation),Q130832
64, Phoenix, https://en.wikipedia.org/wiki/Phoenix_(constellation),Q105751
65, Pictor, https://en.wikipedia.org/wiki/Pictor,Q10486
66, Pisces, https://en.wikipedia.org/wiki/Pisces_(constellation),Q235953
67, Piscis Austrinus, https://en.wikipedia.org/wiki/Piscis_Austrinus,Q10409
68, Puppis, https://en.wikipedia.org/wiki/Puppis,Q9251
69, Pyxis, https://en.wikipedia.org/wiki/Pyxis,Q10473
70, Reticulum, https://en.wikipedia.org/wiki/Reticulum,Q10498
71, Sagitta, https://en.wikipedia.org/wiki/Sagitta,Q10513
72, Sagittarius, https://en.wikipedia.org/wiki/Sagittarius_(constellation),Q351453
73, Scorpius, https://en.wikipedia.org/wiki/Scorpius,Q8865
74, Sculptor, https://en.wikipedia.org/wiki/Sculptor_(constellation),Q11634
75, Scutum, https://en.wikipedia.org/wiki/Scutum_(constellation),Q745446
76, Serpens, https://en.wikipedia.org/wiki/Serpens,Q8910
77, Sextans, https://en.wikipedia.org/wiki/Sextans,Q10525
78, Taurus, https://en.wikipedia.org/wiki/Taurus_(constellation),Q111104
79, Telescopium, https://en.wikipedia.org/wiki/Telescopium,Q10546
80, Triangulum, https://en.wikipedia.org/wiki/Triangulum,Q10565
81, Triangulum Australe, https://en.wikipedia.org/wiki/Triangulum_Australe,Q10422
82, Tucana, https://en.wikipedia.org/wiki/Tucana,Q10567
83, Ursa Major, https://en.wikipedia.org/wiki/Ursa_Major,Q8918
84, Ursa Minor, https://en.wikipedia.org/wiki/Ursa_Minor,Q10478
85, Vela, https://en.wikipedia.org/wiki/Vela_(constellation),Q298236
86, Virgo, https://en.wikipedia.org/wiki/Virgo_(constellation),Q944807
87, Volans, https://en.wikipedia.org/wiki/Volans,Q10437
88, Vulpecula, https://en.wikipedia.org/wiki/Vulpecula,Q10519
