55, Monoceros, https://en.wikipedia.org/wiki/Monoceros,Q10428,https://dbpedia.org/page/Monoceros_(constellation),Monoceros
56, Musca, https://en.wikipedia.org/wiki/Musca,Q10435,https://dbpedia.org/page/Musca_(constellation),Musca
57, Norma, https://en.wikipedia.org/wiki/Norma_(constellation),Q10582,https://dbpedia.org/page/Norma_(constellation),Norma_(constellation)
58, Octans, https://en.wikipedia.org/wiki/Octans,Q10503,https://dbpedia.org/page/Octans_(constellation),Octans
59, Ophiuchus, https://en.wikipedia.org/wiki/Ophiuchus,Q8906,https://dbpedia.org/page/Ophiuchus_(constellation),Ophiuchus
60, Orion, https://en.wikipedia.org/wiki/Orion_(constellation),Q8860,https://dbpedia.org/page/Orion_(constellation),Orion_(constellation)
61, Pavo, https://en.wikipedia.org/wiki/Pavo_(constellation),Q10515,https://dbpedia.org/page/Pavo_(constellation),Pavo_(constellation)
62, Pegasus, https://en.wikipedia.org/wiki/Pegasus_(constellation),Q8864,https://dbpedia.org/page/Pegasus_(constellation),Pegasus_(constellation)
63, Perseus, https://en.wikipedia.org/wiki/Perseus_(constellation),Q10511,https://dbpedia.org/page/Perseus_(constellation),Perseus_(constellation)
64, Phoenix, https://en.wikipedia.org/wiki/Phoenix_(constellation),Q10441,https://dbpedia.org/page/Phoenix_(constellation),Phoenix_(constellation)
65, Pictor, https://en.wikipedia.org/wiki/Pictor,Q10486,https://dbpedia.org/page/Pictor_(constellation),Pictor
66, Pisces, https://en.wikipedia.org/wiki/Pisces_(constellation),Q8679,https://dbpedia.org/page/Pisces_(constellation),Pisces_(constellation)
67, Piscis Austrinus, https://en.wikipedia.org/wiki/Piscis_Austrinus,Q10409,https://dbpedia.org/page/Piscis_Austrinus_(constellation),Piscis_Austrinus
68, Puppis, https://en.wikipedia.org/wiki/Puppis,Q9251,https://dbpedia.org/page/Puppis_(constellation),Puppis
69, Pyxis, https://en.wikipedia.org/wiki/Pyxis,Q10473,https://dbpedia.org/page/Pyxis_(constellation),Pyxis
70, Reticulum, https://en.wikipedia.org/wiki/Reticulum,Q10498,https://dbpedia.org/page/Reticulum_(constellation),Reticulum
71, Sagitta, https://en.wikipedia.org/wiki/Sagitta,Q10513,https://dbpedia.org/page/Sagitta_(constellation),Sagitta
72, Sagittarius, https://en.wikipedia.org/wiki/Sagittarius_(constellation),Q8866,https://dbpedia.org/page/Sagittarius_(constellation),Sagittarius_(constellation)
73, Scorpius, https://en.wikipedia.org/wiki/Scorpius,Q8865,https://dbpedia.org/page/Scorpius_(constellation),Scorpius
74, Sculptor, https://en.wikipedia.org/wiki/Sculptor_(constellation),Q9286,https://dbpedia.org/page/Sculptor_(constellation),Sculptor_(constellation)
75, Scutum, https://en.wikipedia.org/wiki/Scutum_(constellation),Q10529,https://dbpedia.org/page/Scutum_(constellation),Scutum_(constellation)
76, Serpens, https://en.wikipedia.org/wiki/Serpens,Q8910,https://dbpedia.org/page/Serpens_(constellation),Serpens
77, Sextans, https://en.wikipedia.org/wiki/Sextans,Q10525,https://dbpedia.org/page/Sextans_(constellation),Sextans
78, Taurus, https://en.wikipedia.org/wiki/Taurus_(constellation),Q10570,https://dbpedia.org/page/Taurus_(constellation),Taurus_(constellation)
79, Telescopium, https://en.wikipedia.org/wiki/Telescopium,Q10546,https://dbpedia.org/page/Telescopium_(constellation),Telescopium
80, Triangulum, https://en.wikipedia.org/wiki/Triangulum,Q10565,https://dbpedia.org/page/Triangulum_(constellation),Triangulum
81, Triangulum Australe, https://en.wikipedia.org/wiki/Triangulum_Australe,Q10422,https://dbpedia.org/page/Triangulum_Australe_(constellation),Triangulum_Australe
82, Tucana, https://en.wikipedia.org/wiki/Tucana,Q10567,https://dbpedia.org/page/Tucana_(constellation),Tucana
83, Ursa Major, https://en.wikipedia.org/wiki/Ursa_Major,Q8918,https://dbpedia.org/page/Ursa_Major_(constellation),Ursa_Major
84, Ursa Minor, https://en.wikipedia.org/wiki/Ursa_Minor,Q10478,https://dbpedia.org/page/Ursa_Minor_(constellation),Ursa_Minor
85, Vela, https://en.wikipedia.org/wiki/Vela_(constellation),Q10521,https://dbpedia.org/page/Vela_(constellation),Vela_(constellation)
86, Virgo, https://en.wikipedia.org/wiki/Virgo_(constellation),Q8842,https://dbpedia.org/page/Virgo_(constellation),Virgo_(constellation)
87, Volans, https://en.wikipedia.org/wiki/Volans,Q10437,https://dbpedia.org/page/Volans_(constellation),Volans
88, Vulpecula, https://en.wikipedia.org/wiki/Vulpecula,Q10519,https://dbpedia.org/page/Vulpecula_(constellation),Vulpecula
