50, Tin, https://en.wikipedia.org/wiki/Tin,Q1096
51, Antimony, https://en.wikipedia.org/wiki/Antimony,Q1099
52, Tellurium, https://en.wikipedia.org/wiki/Tellurium,Q1100
53, Iodine, https://en.wikipedia.org/wiki/Iodine,Q1103
54, Xenon, https://en.wikipedia.org/wiki/Xenon,Q1106
55, Caesium, https://en.wikipedia.org/wiki/Caesium,Q1108
56, Barium, https://en.wikipedia.org/wiki/Barium,Q1112
57, Lanthanum, https://en.wikipedia.org/wiki/Lanthanum,Q1801
58, Cerium, https://en.wikipedia.org/wiki/Cerium,Q1385
59, Praseodymium, https://en.wikipedia.org/wiki/Praseodymium,Q1386
60, Neodymium, https://en.wikipedia.org/wiki/Neodymium,Q1388
61, Promethium, https://en.wikipedia.org/wiki/Promethium,Q1809
62, Samarium, https://en.wikipedia.org/wiki/Samarium,Q1819
63, Europium, https://en.wikipedia.org/wiki/Europium,Q1396
64, Gadolinium, https://en.wikipedia.org/wiki/Gadolinium,Q1832
65, Terbium, https://en.wikipedia.org/wiki/Terbium,Q1838
66, Dysprosium, https://en.wikipedia.org/wiki/Dysprosium,Q1843
67, Holmium, https://en.wikipedia.org/wiki/Holmium,Q1846
68, Erbium, https://en.wikipedia.org/wiki/Erbium,Q1849
69, Thulium, https://en.wikipedia.org/wiki/Thulium,Q1853
70, Ytterbium, https://en.wikipedia.org/wiki/Ytterbium,Q1855
71, Lutetium, https://en.wikipedia.org/wiki/Lutetium,Q1857
72, Hafnium, https://en.wikipedia.org/wiki/Hafnium,Q1119
73, Tantalum, https://en.wikipedia.org/wiki/Tantalum,Q1123
74, Tungsten, https://en.wikipedia.org/wiki/Tungsten,Q743
75, Rhenium, https://en.wikipedia.org/wiki/Rhenium,Q737
76, Osmium, https://en.wikipedia.org/wiki/Osmium,Q751
77, Iridium, https://en.wikipedia.org/wiki/Iridium,Q877
78, Platinum, https://en.wikipedia.org/wiki/Platinum,Q880
79, Gold, https://en.wikipedia.org/wiki/Gold,Q897
80, Mercury, https://en.wikipedia.org/wiki/Mercury_(element),Q48397
81, Thallium, https://en.wikipedia.org/wiki/Thallium,Q932
82, Lead, https://en.wikipedia.org/wiki/Lead,Q708
83, Bismuth, https://en.wikipedia.org/wiki/Bismuth,Q942
84, Polonium, https://en.wikipedia.org/wiki/Polonium,Q979
85, Astatine, https://en.wikipedia.org/wiki/Astatine,Q999
86, Radon, https://en.wikipedia.org/wiki/Radon,Q1133
87, Francium, https://en.wikipedia.org/wiki/Francium,Q671
88, Radium, https://en.wikipedia.org/wiki/Radium,Q1128
89, Actinium, https://en.wikipedia.org/wiki/Actinium,Q1121
90, Thorium, https://en.wikipedia.org/wiki/Thorium,Q1115
91, Protactinium, https://en.wikipedia.org/wiki/Protactinium,Q1109
92, Uranium, https://en.wikipedia.org/wiki/Uranium,Q1098
93, Neptunium, https://en.wikipedia.org/wiki/Neptunium,Q1105
94, Plutonium, https://en.wikipedia.org/wiki/Plutonium,Q1102
95, Americium, https://en.wikipedia.org/wiki/Americium,Q1872
96, Curium, https://en.wikipedia.org/wiki/Curium,Q1876
97, Berkelium, https://en.wikipedia.org/wiki/Berkelium,Q1882
98, Californium, https://en.wikipedia.org/wiki/Californium,Q1888
99, Einsteinium, https://en.wikipedia.org/wiki/Einsteinium,Q1892
100, Fermium, https://en.wikipedia.org/wiki/Fermium,Q1896
101, Mendelevium, https://en.wikipedia.org/wiki/Mendelevium,Q1898
102, Nobelium, https://en.wikipedia.org/wiki/Nobelium,Q1901
103, Lawrencium, https://en.wikipedia.org/wiki/Lawrencium,Q1905
104, Rutherfordium, https://en.wikipedia.org/wiki/Rutherfordium,Q1226
105, Dubnium, https://en.wikipedia.org/wiki/Dubnium,Q1232
106, Seaborgium, https://en.wikipedia.org/wiki/Seaborgium,Q1234
107, Bohrium, https://en.wikipedia.org/wiki/Bohrium,Q1249
108, Hassium, https://en.wikipedia.org/wiki/Hassium,Q1252
109, Meitnerium, https://en.wikipedia.org/wiki/Meitnerium,Q1258
110, Darmstadtium, https://en.wikipedia.org/wiki/Darmstadtium,Q1266
111, Roentgenium, https://en.wikipedia.org/wiki/Roentgenium,Q1272
112, Copernicium, https://en.wikipedia.org/wiki/Copernicium,Q1278
113, Nihonium, https://en.wikipedia.org/wiki/Nihonium,Q1301
114, Flerovium, https://en.wikipedia.org/wiki/Flerovium,Q1302
115, Moscovium, https://en.wikipedia.org/wiki/Moscovium,Q1303
116, Livermorium, https://en.wikipedia.org/wiki/Livermorium,Q1304
117, Tennessine, https://en.wikipedia.org/wiki/Tennessine,Q1306
118, Oganesson, https://en.wikipedia.org/wiki/Oganesson,Q1307
