213,assetUnderManagement,3.11E12
214,office,Kalpana_Morparia
215,formerNames,Standard Oil of California
216,thirdTeam,1973_New_Zealand_Grand_Prix
217,locations,2312
218,areasServed,US_Virgin_Islands
219,client,Priceless_(advertising_campaign)
220,projectParticipant,ETOX
221,space,List_of_licensed_and_localized_editions_of_Monopoly:_USA
222,data,PARAMOUNT_trial
223,academicDiscipline,Donald_Ivey
224,currentMember,2013–14_Sevilla_FC_season__Coke__1
225,titlestyle,background:white;
226,toggle,left
227,left,Brand
228,titlebar,#DDD
229,float,right
230,quoted,yes
231,members,118900000
232,membersYear,2022
233,state,collapsed
234,successors,Bank_of_Carthage_(Missouri)
235,opponent,1940–41_UCLA_Bruins_men's_basketball_team
236,manufacturers,Accelerated_solvent_extraction
237,colwidth,30
238,organised,Adobe_MAX
239,1a,Susanin
240,1p,294
241,1pp,381
242,1y,2011
243,2a,Barrier
244,2p,629
245,2pp,606
246,2y,2015
247,fmt,eq
248,index,US
249,p,283
250,startYear,1937
251,value,8000000
252,artist,The_Best_of_Disney_Volume_2
253,label,Fred_LaBour
254,origin,Disney_Channel_Circle_of_Stars
255,shipOwner,Disney_Wonder
256,studio,Self_Control_(film)
257,advertising,DisneyNow
258,currentOwner,Hungry_Bear_Restaurant
259,initiator,Acquisition_of_21st_Century_Fox_by_Disney
260,issuingAuthority,Disney_Dollars
261,licensedfrom,Lego_Spider-Man
262,productionCompany,Self_Control_(film)
263,associatedBand,Lisa_Simone
264,associatedMusicalArtist,Lisa_Simone
265,carrier,Nokia_Lumia_Icon
266,captionAlign,center
267,footerAlign,center
268,years,--06-08
269,aux,List_of_The_Try_Guys_episodes
270,importantStation,Williamsburg_Area_Transit_Authority
271,dir,rtl
272,tvstation,2021_UTEP_Miners_football_team
273,management,10_Universal_City_Plaza
274,networkEn,Samurai_Girl:_Real_Bout_High_School
275,needed,Largest in the world? In North America?
276,modem,IPhone_14_Pro
277,processor,Nest_Wifi
278,soldby,Sitara_ARM_Processor
279,sound,IBM_PCjr
280,developers,Lisp_Machine_Lisp
281,regionServed,Multinational_corporation
282,imageAlt,Image of AMD's headquarters located in Santa Clara, California.
283,processors,Socket_563
284,certain,yes
285,fid,co/015196
286,content,\new Staff \with { \remove "Time_signature_engraver" }
\relative c' { \time 3/2 \tempo 4 = 133
 \set Score.tempoHideNote = ##t \set Staff.midiInstrument = #"marimba"
 des2\fermata des8 ges des as'2
}
287,sizeFrom,Ice_Lake_(microprocessor)
288,boardOfDirectors,Telecom_Infra_Project
289,inventName,Direct_Media_Interface
290,titleSponsor,2010_Cotton_Bowl_Classic
291,patron,2012_U.S._Olympic_trials_(gymnastics)
292,place,2005_NBA_playoffs
293,sp,2010_Puerto_Rico_Islanders_season
294,team,Williams_FW32
295,carriers,BlackBerry_Torch_9800
296,connectivity,Barnes_&_Noble_Nook_1st_Edition
297,currentposition,Paul_Jones_(American_football)
298,networks,Samsung_Focus_2
299,carrier(s)_,Nexus_One
300,position,Paul_Jones_(American_football)
301,notableStudent,C._Bradley_Moore
302,production,per day
303,technicalServiceProvider,Norpipe
304,markTitle,Design_Tech_High_School
305,copyright,Common_Development_and_Distribution_License
306,designers,MARS_(cipher)
307,by,Code_page_936_(IBM)
308,header,Major Goldman Sachs offices
309,rating,Moody's: A3
310,proteam,Katrina_Berger
311,bot,InternetArchiveBot
312,fixAttempted,yes
313,lsp,2001_in_spaceflight
314,builders,Dry_Combat_Submersible
315,launchContractor,Solar_and_Heliospheric_Observatory
316,designGroup,SAI_Quiet_Supersonic_Transport
317,laterwork,James_O._Ellis
318,profession,Chris_Myers_(New_Jersey_politician)
319,builder,Sea_Slice
320,credits,Richard_Lui
321,companyType,Public_company
322,description,Netflix's audio logo, adopted in 2019
323,filename,Netflix audio logo .webm
324,imageStyle,border:none;
325,numUsers,223090000
326,soundRecording,Netflix__Sound__1
327,engine,Tatra_816__T816_FORCE__1
328,ownership,Caterpillar_Diesels
329,psUnitsManuModel,Warden_Energy_Centre
330,engineType,D19E
331,powerType,RS_RocketShip
332,address,Bitchū-Takahashi_Station
333,notableRestaurants,Harveys_Lake_Tahoe
334,manager,Hilltop_Horizon
335,fate,Heinrich_Lanz_AG
336,side,2021_John_Deere_strike
337,curator,Future_of_Flight_Aviation_Center_&_Boeing_Tour
338,moreUsers,Shuttle_Carrier_Aircraft
339,primaryUser,Boeing_Persistent_Munition_Technology_Demonstrator
340,road,Interstate_170
341,aircraftType,Aer_Lingus_Flight_164
342,manufacturier,Unity_(ISS_module)
343,agency,Lake_James
344,plantOperator,Markland_Locks_and_Dam
345,hoovers,General_Electric_Company.8e594783fd3e6c6e
346,thTechnology,RockGen_Energy_Center
347,tractionmotors,ALCO_300
348,design,GE_BWR
349,eng1Name,Convair_NB-36H
350,invented,Unijunction_transistor
351,npReactorSupplier,Pilgrim_Nuclear_Power_Station
352,plantTurbines,La_Grande-1_generating_station
353,psUnitsOperational,Port_Washington_Generating_Station
354,spacecraft,AMC-4
355,routeEnd,Alabama_State_Route_67
356,url,www.target.com
357,secondTeam,2010_Indy_Japan_300
358,video,Gregg Alton of Gilead Sciences & others, "The Evolution of HIV/AIDS Therapies: A Conversation", 2012, Chemical Heritage Foundation via Vimeo
359,headerimage,210
360,profit,7.01E9
361,predecessorLine,South_Carolina_Central_Railroad
362,target,Acquisition_of_Activision_Blizzard_by_Microsoft
363,administrator,2015_Heroes_of_the_Storm_World_Championship
364,engineer,Willis_Tower
365,birthPlace,New York City, U.S.
366,birthDate,1975-07-06
367,works,videography
368,awards,List_of_awards_and_nominations_received_by_50_Cent
369,birthName,Curtis James Jackson III
370,children,2
371,yearsActive,–present
372,display,50
373,activeYearsStartYear,1996
374,birthYear,1975
375,associatedActs,DJ_Whoo_Kid
376,director,Before_I_Self_Destruct_(film)
377,extra,Immortal_(Michael_Jackson_album)
378,note,Street_Warz
379,starring,Setup_(2011_film)
380,writer,Window_Shopper__Window_Shopper__1
381,composer,50_Cent:_The_Money_and_the_Power
382,executiveProducer,For_Life_(TV_series)
383,formerBandMember,G-Unit
384,musicComposer,Before_I_Self_Destruct_(film)
385,narrator,Power_Book_III:_Raising_Kanan
386,openingTheme,Supermodel_(Swiss_TV_series)
387,signature,Adele signature.svg
388,after,Kristen Lopez and Robert Lopez
389,almaMater,BRIT_School
390,before,Zac_Brown_Band
391,c,category:Adele
392,class,artist
393,id,mn0000503460
394,m,no
395,mw,no
396,spouse,Simon Konecki
397,2data,Brit_Awards
398,chronology,Easy_on_Me
399,mostAwards,Brit_Awards_2016
400,music,Avenida_Brasil_(TV_series)
401,module,--04-17
402,bgcolor,#E0E6F8
403,citizenship,Cambodia
404,father,Jon_Voight
405,mother,Marcheline_Bertrand
406,otherNames,Angelina Jolie Pitt
407,relatives,Barry_Voight
408,alias,Angelina Jolie Pitt
409,relative,Chip_Taylor
410,portrayer,Lara_Croft
411,child,Marcheline_Bertrand
412,qalign,center
413,currentMembers,* AJ McLean
* Howie Dorough
* Nick Carter
* Kevin Richardson
* Brian Littrell
414,genre,
415,landscape,yes
416,salign,right
417,acts,Miss_USA_2016
418,anthem,Super_Bowl_XXXV
419,birthname,Benjamin Géza Affleck-Boldt
420,party,Democratic_Party_(United_States)
421,relations,Casey_Affleck
422,relation,Casey_Affleck
423,leaderName,Eastern_Congo_Initiative
424,person,Eastern_Congo_Initiative__PersonFunction__1
425,pastMembers,* Alec John Such
* Dave Sabo
* Richie Sambora
426,bandMember,Phil_X
427,hometown,Sayreville,_New_Jersey
428,spinoffs,Scandal_(American_band)
429,participation,Live_Earth_(2007_concert)
430,pastMemberOf,Alec_John_Such
431,contentstyle,text-align:left
432,format,Ogg
433,imageUpright,0.9
434,parents,Jamie_Spears
435,pos,right
436,hosts,American_Music_Awards_of_2001
437,mostNominations,2008_MTV_Europe_Music_Awards
438,holder,Billboard_Millennium_Award
439,notableWork,Sheppard_Solomon
440,showJudge,The_X_Factor_(American_TV_series)
441,basedOn,Once_Upon_a_One_More_Time
442,lyrics,Once_Upon_a_One_More_Time
443,musicBy,Once_Upon_a_One_More_Time
444,headerAlign,center
445,allWriting,Working_on_a_Dream
446,host,Renegades:_Born_in_the_USA
447,participants,Glastonbury_Festival_2009
448,nationality,American
449,activeYearsEndYear,2022
450,shortsummary,List_of_Film_Sack_episodes
451,voices,Bruno_the_Kid
452,actor,General_Joseph_Colton
453,voice,Bruno_the_Kid
454,endorsedBy,Celine_Dion_Parfums
455,entrant,Switzerland_in_the_Eurovision_Song_Contest_1988
456,deathPlace,Madeleine_Sologne
457,nickname,Jim_McGuinness
458,notableWorks,Safta_Jaffery
459,spinoffOf,Apparatjik
460,headliner,Super_Bowl_50_halftime_show
461,youthclubs,Sporting_CP_Youth_Academy
462,youthyears,1997
463,fullname,Cristiano Ronaldo dos Santos Aveiro
464,goals,311
465,caps,292
466,clubUpdate,--11-22
467,clubs,Sporting_CP_B
468,nationalcaps,193
469,nationalgoals,118
470,nationalteam,Portugal_national_under-21_football_team
471,nationalteamUpdate,--11-28
472,nationalyears,2004
473,careerStation,Cristiano_Ronaldo__CareerStation__9
474,lw,Real_Madrid_CF
475,captain,Portugal_national_football_team
476,lcf,Portugal_national_football_team
477,rcf,2010_FIFA_Ballon_d'Or
478,ss,History_of_Exeter_City_F.C.
479,topScorer,Real_Madrid_CF_in_international_football
480,manOfTheMatch1a,2017_FIFA_Club_World_Cup_Final
481,manOfTheMatch1b,2008_UEFA_Champions_League_Final
482,leagueTopscorer,2008–09_Manchester_United_F.C._season
483,seasonTopscorer,2009–10_Real_Madrid_CF_season
484,topGoalScorer,2010–11_Copa_del_Rey
485,motm,2016–17_Atlético_Madrid_season
486,ambassadors,Clear_(shampoo)
487,bracesPlayer,UEFA_Euro_2020_statistics
488,firstHatTrickPlayer,2018_FIFA_World_Cup_statistics
489,hatTricksPlayer,2018_FIFA_World_Cup_statistics
490,mostCaps,Portugal_national_football_team
491,mostGoalsAssistsPlayer,UEFA_Euro_2020_statistics
492,mostGoalsPlayerMatchPlayer,UEFA_Euro_2020_statistics
493,mostGoalsPlayerPlayer,UEFA_Euro_2020_statistics
494,oldestScorerPlayer,2022_FIFA_World_Cup_statistics
495,penaltiesMissedPlayer,2018_FIFA_World_Cup_statistics
496,penaltiesScoredPlayer,2022_FIFA_World_Cup_statistics
497,partner,Irina_Shayk
498,notableworks,Digital Fortress
499,organisation,UNICEF
500,bg,white
501,agent,Simon Fuller
502,bordercolor,#0B0B3F
503,fg,#0B0B3F
504,chairman,Inter_Miami_CF
505,rcm,2011_Los_Angeles_Galaxy_season
506,rm,2010_Los_Angeles_Galaxy_season
507,education,John_C._Fremont_High_School
508,imdbId,1114695
509,afterElection,Billboard_Music_Awards
510,halftime,2011_NBA_All-Star_Game
511,lyricist,Duppy_Freestyle
512,writers,List_of_songs_recorded_by_Justin_Timberlake
513,otherp,List_of_songs_recorded_by_Justin_Timberlake
514,family,Anoa'i_family
515,weight,253
516,bowlgames,* Cotton Bowl Classic 
* Orange Bowl
517,currentnumber,94
518,heightft,6
519,heightin,5
520,highlights,* AP Poll national champion
521,highschool,
522,major,Criminology and physiology
523,pastschools,* Miami (FL)
524,rd1Team,Vengeance_(2001)
525,engvoice,Cliffjumper
526,honorificSuffix,Order_of_the_British_Empire
527,postmatch,2014_AFL_Grand_Final
528,prematch,2014_AFL_Grand_Final
529,medium,Stand-up
530,story,The_Puppy_Episode
531,rtitle,Inside_Comedy
532,honorificPrefix,Knight_Bachelor
533,allMusic,The_Diving_Board
534,guests,The_Final_(concert)
535,themeMusicComposer,Dan_Dare:_Pilot_of_the_Future_(TV_series)
536,creatorname,Zarkana_(Cirque_du_Soleil)
537,programmeFormat,Shade_45
538,nick,TBE (The Best Ever)
539,ko,27
540,next,José Luis Castillo
541,rows,2
542,section,Discussion about whom
543,total,50
544,wins,50
545,decWins,23
546,koWins,27
547,nonscore,2
548,reach,72.0
549,last,Keith_Thurman
550,fighter,Arturo_Gatti_vs._Floyd_Mayweather_Jr.
551,bestActor,Washington_D.C._Area_Film_Critics_Association_Awards_2011
552,core#exactMatch,i96038
553,cinematography,Herbie_(film)__Herbie__1
554,creators,Indiana_Jones_and_the_Tomb_of_the_Gods
555,editing,Herbie_(film)__Herbie__1
556,influenced,Joseph_Campbell
557,halign,left
558,candidate,1994_New_York_gubernatorial_election
559,influences,Roger_Black_(actor)
560,influencedBy,Roger_Black_(actor)
561,viaf,116796842
562,period,1997
563,onlinebooks,no
564,pseudonym,Robert Galbraith
565,basis,A_Very_Potter_Sequel
566,screenplay,Fantastic_Beasts_(film_series)
567,deathDate,2013-06-19
568,deathYear,2013
569,authors,Zoo_(Patterson_novel)
570,television,Women of the Movement
571,compiler,The_Hits_Collection,_Volume_One
572,optionName,Roc_Nation_albums_discography
573,domesticPartner,Tate_Donovan
574,judges,The_Cut_(2005_TV_series)
575,headliners,Super_Bowl_LIV_halftime_show
576,active,1976
577,domesticpartner,Sherilyn_Fenn
578,username,kanyewest
579,fontsize,90.0
580,archiveDate,2022-10-09
581,archiveUrl,1578957396604424193
582,small,yes
583,signatureSize,100
584,stat1label,Point_(basketball)
585,stat1value,33643
586,stat2label,Rebound_(basketball)
587,stat2value,7047
588,stat3label,Assist_(basketball)
589,stat3value,6306
590,weightLb,212
591,champion,y
592,heightFt,6
593,heightIn,6
594,leader,y
595,highSchool,
596,bbr,bryanko01
597,careerEnd,2016
598,careerNumber,824
599,careerPosition,Shooting_guard
600,careerStart,1996
601,draftPick,13
602,draftRound,1
603,draftTeam,Charlotte_Hornets
604,draftYear,1996
605,heightFootnote,ref|In 2017, Vanessa Bryant said that Kobe was 6 feet 4 and 3/4 inches (1.95 m) without shoes and  with shoes. In 2006, Bryant said that he was . In 2008, he stated he was "probably"  in shoes.|group=lower-alpha|name=height_note
606,hofPlayer,kobe-bryant
607,nba,977
608,mvp,2007_NBA_All-Star_Game
609,hofers,2004_NBA_Finals
610,assist,2001_NBA_Finals
611,finalsMvp,2009–10_NBA_season
612,seeAlso,Kobe_(given_name)
613,supportAct,Take_That_Presents:_The_Circus_Live
614,bestActress,Washington_D.C._Area_Film_Critics_Association_Awards_2018
615,league,NBA
616,number,6
617,record,y
618,topPick,2003–04_NBA_season
619,assistsLeader,2012_United_States_men's_Olympic_basketball_team
620,clubnumber,30
621,currentclub,Paris_Saint-Germain_F.C.
622,topGoalscorer,La_Liga
623,youngestScorerPlayer,2006_FIFA_World_Cup_statistics
624,namedafter,Messi_(cougar)
625,player,2011_FIFA_Club_World_Cup
626,mostAssistsPlayer,2018_FIFA_World_Cup_statistics
627,mostConvertedFreeKicksPlayer,Copa_América_Centenario_statistics
628,mostPlayerAppearances,El_Clásico
629,currentMemberOf,Monte_Pittman
630,loser,Sarangani Reconciliation and Reformation Organization
631,branch,25
632,percentage,100
633,rank,40
634,termEnd,2022-06-30
635,termStart,2018-09-18
636,votes,214969
637,winner,United Nationalist Alliance
638,otherparty,Nacionalista
639,militaryService,Manny_Pacquiao__MilitaryService__1
640,termPeriod,Manny_Pacquiao__Tenure__4
641,torchLighter,2019_Southeast_Asian_Games
642,cand,Isko_Moreno
643,callsignMeaning,DXEP
644,coach,2016–17_Kia_Picanto_season
645,other,E.I.S._Men's_Volleyball
646,1namedata,Rodrigo_Duterte
647,flagbearer,Philippines_at_the_2008_Summer_Olympics
648,shipSponsor,Disney_Fantasy
649,allLyrics,Emotions_(Mariah_Carey_album)
650,teleplay,Christopher_(The_Sopranos)
651,stat21label,Batting average
652,stat21value,0.252
653,stat22label,Runs batted in
654,stat22value,8
655,stat2league,Arizona Fall League
656,statleague,Southern League
657,statsLeague,NBA
658,statyear,1994
659,throws,Right
660,college,North_Carolina_Tar_Heels_men's_basketball
661,draftpick,3
662,draftround,1
663,draftyear,1984
664,finaldate,--03-10
665,teams,* Birmingham Barons 
* Scottsdale Scorpions
666,weightLbs,216
667,bats,Right
668,debut2league,Arizona_Fall_League
669,debut2team,Scottsdale Scorpions
670,debut2year,1994
671,debutdate,--04-08
672,debutleague,Southern_League_(1964–2020)
673,debutteam,Birmingham Barons
674,debutyear,1994
675,draftteam,Chicago_Bulls
676,fibaHofPlayer,Michael-JORDAN
677,finalleague,Southern League
678,finalteam,Birmingham Barons
679,finalyear,1995
680,mostwins,NBA_Finals_Most_Valuable_Player_Award
681,president,2000–01_Washington_Wizards_season
682,playeroftheyear,1983–84_NCAA_Division_I_men's_basketball_season
683,ownerNames,23XI_Racing
684,mostrecent,Samba_Gold
685,firstBracePlayer,2014_FIFA_World_Cup_statistics
686,firstGoalPlayer,2013_FIFA_Confederations_Cup_statistics
687,latestGoalPlayer,2018_FIFA_World_Cup_statistics
688,background,group_or_band
689,award1Winner,33rd_International_Emmy_Awards
690,narrated,Life_(British_TV_series)
691,religion,Liz_Lemon
692,imagesize,250
693,restaurants,The Lady & Sons Restaurant, Paula Deen's Family Kitchen , Paula Deen's Creek House
694,motto,ECCE COR MEUM
695,notes,--06-18
696,crest,On a wreath of the colours a Liver Bird calling Sable supporting with the dexter claws a guitar Or stringed Sable.
697,escutcheon,Or between two Flaunches fracted fesswise two roundels Sable over all six guitar strings palewise throughout counterchanged.
698,organisers,Concerts_for_the_People_of_Kampuchea
699,5optionName,Roc_Nation_albums_discography
700,notableMembers,University_of_London_Boat_Club
701,singlestitles,103
702,turnedpro,1998
703,usopendoublesresult,3.0
704,usopenresult,W
705,wimbledondoublesresult,QF
706,wimbledonresult,W
707,residence,Wollerau
708,retired,2022
709,lost,60
710,won,369
711,australianopendoublesresult,3.0
712,australianopenresult,W
713,careerprizemoney,1.30594339E8
714,daviscupresult,W
715,doublestitles,8
716,frenchopendoublesresult,1.0
717,frenchopenresult,W
718,highestdoublesranking,No. 24
719,highestsinglesranking,List_of_ATP_number_1_ranked_singles_tennis_players
720,hopmancupresult,W
721,integer,yes
722,masterscupresult,W
723,medaltemplatesExpand,yes
724,medaltemplatesTitle,Olympic medal record
725,olympicsdoublesresult,15
726,olympicsresult,15
727,othertournaments,yes
728,othertournamentsdoubles,yes
729,plays,Right-handed (one-handed backhand)
730,careerPrizeMoney,1.30594339E8
731,singlesWins,Switzerland_Davis_Cup_team
732,gold,Tennis_at_the_2008_Summer_Olympics_–_Men's_doubles
733,silver,Tennis_at_the_2012_Summer_Olympics_–_Men's_singles
734,team2Abbrev,2017_ATP_Finals
735,coachplayers,Ivan_Ljubičić
736,doublesWins,Switzerland_at_the_Hopman_Cup
737,menMostS,Wimbledon_Championships
738,mostYears,Switzerland_Davis_Cup_team
739,playerWins,Switzerland_at_the_Hopman_Cup
740,goldMedalist,Tennis_at_the_2008_Summer_Olympics_–_Men's_doubles
741,silverMedalist,Tennis_at_the_2012_Summer_Olympics_–_Men's_singles
742,championInDoubleMale,2005_Gerry_Weber_Open
743,championInSingleMale,2017_Miami_Open
744,restingPlace,St._Louis
745,recorded,Cupid_(112_song)
746,ft,7
747,in,10
748,cbbaskhofYear,2014
749,draftLeague,NBA
750,espn,614
751,nbaHistorical,shaquille_oneal
752,portrayedBy,List_of_black_superheroes
753,group,nb
754,theme,Spiceworld:_The_Exhibition
755,editor,Savage_(1973_TV_film)
756,adaptedBy,Henry_Wu_(character)
757,directedby,The_Psychiatrist_(TV_series)
758,indent,yes
759,blankData,City_of_Lover
760,opentheme,The_Farmer_Wants_a_Wife_(Australian_TV_series)
761,show,27
762,commonsSearch,Category:Eagles
763,dSearch,Q189635
764,namedAfter,19383_Rolling_Stones
765,collections,Stones_Fan_Museum
766,beforeElection,Billboard_Music_Awards
767,usopen,Won: 2000, 2002, 2008
768,wghofid,tiger-woods
769,wghofyear,2021
770,yearpro,1996
771,open,Won: 2000, 2005, 2006
772,year,9223372036854775807
773,pga,Won: 1999, 2000, 2006, 2007
774,tour,PGA_Tour
775,asiawins,2
776,auswins,3
777,awardssection,List of career achievements by Tiger Woods#Awards
778,eurowins,41
779,japwins,3
780,majorwins,15
781,masters,Won: 1997, 2001, 2002, 2005, 2019
782,otherwins,17
783,pgawins,82
784,prowins,110
785,winsAtAsia,List_of_career_achievements_by_Tiger_Woods
786,winsAtPGA,List_of_career_achievements_by_Tiger_Woods
787,winsAtAus,List_of_career_achievements_by_Tiger_Woods
788,winsAtJapan,List_of_career_achievements_by_Tiger_Woods
789,winsAtOtherTournaments,List_of_career_achievements_by_Tiger_Woods
790,winsAtProTournaments,List_of_career_achievements_by_Tiger_Woods
791,winsInEurope,List_of_career_achievements_by_Tiger_Woods
792,awaycaptain,2019_Presidents_Cup
793,link,Wikipedia:
794,nocat,yes
795,audioReadBy,The_Dutch_House_(novel)
796,directed,Madea_Goes_to_Jail_(play)
797,help,no
798,bSearch,Wikijunior:The Elements/Hydrogen
799,book,Period 1 elements
800,vSearch,Hydrogen atom
801,wiktSearch,hydrogen
802,containerOnly,yes
