79, Applied Materials, https://de.wikipedia.org/wiki/Applied_Materials,Q621610
80, American Express, https://de.wikipedia.org/wiki/American_Express,Q194360
81, ServiceNow, https://de.wikipedia.org/wiki/ServiceNow,Q7455653
82, Boeing, https://de.wikipedia.org/wiki/Boeing,Q66
83, Mondelēz International, https://de.wikipedia.org/wiki/Mondelēz_International,Q12857502
84, Analog Devices, https://de.wikipedia.org/wiki/Analog_Devices,Q484930
85, Cigna, https://de.wikipedia.org/wiki/CIGNA,Q642271
86, Intuitive Surgical, https://de.wikipedia.org/wiki/Intuitive_Surgical,Q2743863
87, Duke Energy, https://de.wikipedia.org/wiki/Duke_Energy,Q1264404
88, Zoetis, https://de.wikipedia.org/wiki/Zoetis,Q8073337
89, T-Mobile US, https://de.wikipedia.org/wiki/T-Mobile_US,Q3511885
90, General Electric, https://de.wikipedia.org/wiki/General_Electric,Q54173
91, Marsh & McLennan Companies, https://de.wikipedia.org/wiki/Marsh_%26_McLennan_Companies,Q30198
92, 3M, https://de.wikipedia.org/wiki/3M,Q159433
93, Southern Company, https://de.wikipedia.org/wiki/Southern_Company,Q2304693
94, Altria Group, https://de.wikipedia.org/wiki/Altria_Group,Q445007
95, Booking Holdings, https://de.wikipedia.org/wiki/Booking_Holdings,Q18674747
96, Chubb Limited, https://de.wikipedia.org/wiki/Chubb_Limited,Q1089060
97, Crown Castle, https://de.wikipedia.org/wiki/Crown_Castle,Q5189320
98, Target Corporation, https://de.wikipedia.org/wiki/Target_Corporation,Q1046951
99, Gilead Sciences, https://de.wikipedia.org/wiki/Gilead_Sciences,Q663596
100, TJX Companies, https://de.wikipedia.org/wiki/TJX_Companies101,Q1285819
102, CME Group, https://de.wikipedia.org/wiki/CME_Group,Q1023876
103, Northrop Grumman, https://de.wikipedia.org/wiki/Northrop_Grumman,Q329953
104, Vertex Pharmaceuticals, https://de.wikipedia.org/wiki/Vertex_Pharmaceuticals,Q2744099
105, Lam Research, https://de.wikipedia.org/wiki/Lam_Research,Q1342041
106, CSX Corporation, https://de.wikipedia.org/wiki/CSX_Corporation,Q1024454
107, Micron Technology, https://de.wikipedia.org/wiki/Micron_Technology,Q1197548
108, Becton Dickinson, https://de.wikipedia.org/wiki/Becton_Dickinson,Q813780
109, PNC Financial Services, https://de.wikipedia.org/wiki/PNC_Financial_Services,Q38928
110, Colgate-Palmolive, https://de.wikipedia.org/wiki/Colgate-Palmolive,Q609466
111, Dominion Energy, https://de.wikipedia.org/wiki/Dominion_Energy,Q677464
112, Progressive Corporation, https://de.wikipedia.org/wiki/Progressive_Corporation,Q7248721
113, Truist Financial, https://de.wikipedia.org/wiki/Truist_Financial,Q795486
114, Edwards Lifesciences, https://de.wikipedia.org/wiki/Edwards_Lifesciences,Q16966841
115, U.S. Bancorp, https://de.wikipedia.org/wiki/U.S._Bancorp,Q739084
116, Equinix, https://de.wikipedia.org/wiki/Equinix,Q851641
117, Waste Management, https://de.wikipedia.org/wiki/Waste_Management,Q180388
118, EOG Resources, https://de.wikipedia.org/wiki/EOG_Resources,Q1275577
119, Fidelity National Information Services, https://de.wikipedia.org/wiki/Fidelity_National_Information_Services,Q1411295
120, Estée Lauder Companies, https://de.wikipedia.org/wiki/Estée_Lauder_Companies,Q1260606
121, Regeneron Pharmaceuticals, https://de.wikipedia.org/wiki/Regeneron_Pharmaceuticals,Q7308054
122, Fiserv, https://de.wikipedia.org/wiki/Fiserv,Q1420513
123, Activision Blizzard, https://de.wikipedia.org/wiki/Activision_Blizzard,Q344341
124, Humana Inc., https://de.wikipedia.org/wiki/Humana_Inc.,Q910866
125, Aon plc, https://de.wikipedia.org/wiki/Aon_plc,Q739518
126, Stryker Corporation, https://de.wikipedia.org/wiki/Stryker_Corporation,Q2357515
